disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial cell proliferation	up-up	1.64	1.82	1.99e-04	1.95e-06	340	321
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of locomotion	up-up	1.51	1.66	8.55e-04	1.96e-06	485	467
Brain cancer	Alzheimer's disease	Gene Ontology	alpha beta t cell differentiation	up-up	1.57	2.36	2.49e-02	2.09e-06	89	81
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cellular component movement	up-up	1.25	1.54	3.14e-02	2.19e-06	866	803
Brain cancer	Alzheimer's disease	Gene Ontology	growth factor binding	up-up	2.12	2.21	1.08e-06	2.36e-06	119	120
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell cell adhesion	up-up	1.76	1.96	4.68e-05	2.54e-06	225	217
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine metabolic process	up-up	1.81	2.23	1.35e-03	2.99e-06	105	100
Brain cancer	Alzheimer's disease	Gene Ontology	gastrulation	up-up	1.6	2.08	8.25e-03	4.50e-06	157	143
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of hemopoiesis	up-up	1.52	2.19	2.94e-02	4.79e-06	120	113
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial cell apoptotic process	up-up	1.57	2.26	2.64e-02	4.88e-06	91	90
Brain cancer	Alzheimer's disease	Gene Ontology	transcription factor complex	up-up	1.82	1.84	2.13e-06	4.99e-06	309	299
Brain cancer	Alzheimer's disease	Gene Ontology	interleukin 8 production	up-up	1.86	2.38	2.26e-03	5.47e-06	65	62
Brain cancer	Alzheimer's disease	Gene Ontology	formation of primary germ layer	up-up	1.85	2.21	9.24e-04	6.70e-06	103	94
Brain cancer	Alzheimer's disease	Gene Ontology	response to growth factor	up-up	1.39	1.56	3.98e-03	6.97e-06	599	572
Brain cancer	Alzheimer's disease	Gene Ontology	metanephros development	up-up	1.65	2.29	1.66e-02	7.02e-06	86	78
Brain cancer	Alzheimer's disease	Gene Ontology	collagen trimer	up-up	2.17	2.39	1.29e-05	7.14e-06	70	55
Brain cancer	Alzheimer's disease	Gene Ontology	pattern recognition receptor signaling pathway	up-up	2.04	2.04	1.77e-06	7.18e-06	164	154
Brain cancer	Alzheimer's disease	Gene Ontology	nephron development	up-up	1.78	2.14	8.14e-04	7.47e-06	128	120
Brain cancer	Alzheimer's disease	Gene Ontology	ossification	up-up	1.58	1.8	8.75e-04	7.58e-06	347	320
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 8 production	up-up	1.98	2.46	1.14e-03	8.16e-06	43	41
Brain cancer	Alzheimer's disease	Gene Ontology	cell substrate adhesion	up-up	1.55	1.83	2.52e-03	8.74e-06	301	284
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte differentiation	up-up	1.52	2.06	1.75e-02	1.24e-05	148	136
Brain cancer	Alzheimer's disease	Gene Ontology	collagen fibril organization	up-up	2.46	2.4	3.28e-08	1.30e-05	48	43
Brain cancer	Alzheimer's disease	Gene Ontology	innate immune response	up-up	1.89	1.54	4.41e-09	1.30e-05	710	671
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine secretion	up-up	1.53	1.94	1.02e-02	1.82e-05	189	175
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 6 production	up-up	1.86	2.21	1.66e-03	1.95e-05	81	76
Brain cancer	Alzheimer's disease	Gene Ontology	immune effector process	up-up	2.03	1.43	4.41e-09	2.07e-05	948	924
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte proliferation	up-up	1.96	2.12	4.29e-05	2.09e-05	120	109
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cartilage development	up-up	1.66	2.32	1.76e-02	2.09e-05	59	56
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic skeletal system morphogenesis	up-up	1.68	2.23	1.92e-02	2.17e-05	83	78
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune response	up-up	1.73	1.54	2.90e-08	2.32e-05	634	609
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine production	up-up	1.91	1.7	1.89e-08	2.55e-05	385	365
Brain cancer	Alzheimer's disease	Gene Ontology	cell chemotaxis	up-up	1.4	1.81	4.21e-02	2.70e-05	245	246
Brain cancer	Alzheimer's disease	Gene Ontology	morphogenesis of an epithelium	up-up	1.57	1.6	1.45e-04	3.06e-05	488	439
Brain cancer	Alzheimer's disease	Gene Ontology	glomerulus development	up-up	1.8	2.3	5.49e-03	3.36e-05	57	56
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte differentiation	up-up	1.74	2.01	2.62e-03	3.43e-05	130	127
Brain cancer	Alzheimer's disease	Gene Ontology	neural tube development	up-up	1.65	2.03	3.23e-03	3.95e-05	147	129
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte mediated immunity	up-up	1.64	1.91	3.01e-03	3.95e-05	171	161
Brain cancer	Alzheimer's disease	Gene Ontology	pituitary gland development	up-up	1.59	2.4	4.31e-02	3.98e-05	36	36
Brain cancer	Alzheimer's disease	Gene Ontology	endoderm development	up-up	1.84	2.27	4.12e-03	4.27e-05	66	60
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of t cell proliferation	up-up	2.08	2.13	4.90e-05	4.59e-05	84	75
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell cell adhesion	up-up	1.44	1.96	3.78e-02	4.82e-05	148	140
Brain cancer	Alzheimer's disease	Gene Ontology	toll like receptor signaling pathway	up-up	1.98	2.02	6.71e-05	4.88e-05	122	115
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of response to external stimulus	up-up	1.44	1.45	9.59e-05	5.45e-05	906	845
Brain cancer	Alzheimer's disease	Gene Ontology	pri mirna transcription by rna polymerase ii	up-up	1.89	2.33	3.34e-03	5.45e-05	43	41
Brain cancer	Alzheimer's disease	Gene Ontology	mesoderm development	up-up	1.67	2.06	7.68e-03	5.83e-05	110	101
Brain cancer	Alzheimer's disease	Gene Ontology	basement membrane	up-up	2.04	2.16	1.44e-04	6.03e-05	83	71
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of hemopoiesis	up-up	1.71	1.66	2.47e-05	6.39e-05	391	365
Brain cancer	Alzheimer's disease	Gene Ontology	collagen metabolic process	up-up	1.99	2.07	3.07e-04	7.03e-05	94	93
Brain cancer	Alzheimer's disease	Gene Ontology	aorta morphogenesis	up-up	1.83	2.43	6.60e-03	7.89e-05	29	29
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic digit morphogenesis	up-up	1.74	2.29	7.80e-03	8.00e-05	59	49
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of inflammatory response	up-up	1.36	1.77	3.88e-02	8.09e-05	284	256
Brain cancer	Alzheimer's disease	Gene Ontology	lymphocyte mediated immunity	up-up	1.61	1.81	2.57e-03	9.19e-05	211	200
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell population proliferation	up-up	1.34	1.49	1.02e-02	9.24e-05	598	580
Brain cancer	Alzheimer's disease	Gene Ontology	anchoring junction	up-up	1.38	1.46	2.40e-03	1.01e-04	704	659
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of phagocytosis	up-up	1.67	2.22	2.37e-02	1.01e-04	56	57
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of hemopoiesis	up-up	1.79	1.9	2.23e-04	1.02e-04	158	156
Brain cancer	Alzheimer's disease	Gene Ontology	cardiac septum morphogenesis	up-up	1.8	2.11	7.14e-03	1.08e-04	66	65
Brain cancer	Alzheimer's disease	Gene Ontology	endothelium development	up-up	1.61	2.03	1.76e-02	1.18e-04	105	105
Brain cancer	Alzheimer's disease	Gene Ontology	mesenchyme development	up-up	1.5	1.81	7.86e-03	1.23e-04	234	210
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of leukocyte proliferation	up-up	1.62	2.11	3.42e-02	1.24e-04	66	71
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of alpha beta t cell activation	up-up	1.69	2.11	1.70e-02	1.24e-04	77	71
Brain cancer	Alzheimer's disease	Gene Ontology	cell adhesion mediated by integrin	up-up	2.07	2.25	8.56e-05	1.28e-04	65	58
Brain cancer	Alzheimer's disease	Gene Ontology	outflow tract morphogenesis	up-up	1.61	2.14	2.80e-02	1.30e-04	74	72
Brain cancer	Alzheimer's disease	Gene Ontology	complement activation	up-up	1.63	2.18	2.99e-02	1.43e-04	55	60
Brain cancer	Alzheimer's disease	Gene Ontology	aorta development	up-up	1.53	2.26	4.63e-02	1.46e-04	52	47
Brain cancer	Alzheimer's disease	Gene Ontology	chondrocyte differentiation	up-up	1.75	2.04	3.20e-03	1.64e-04	105	96
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of t cell differentiation	up-up	1.58	2	1.40e-02	1.78e-04	119	113
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic camera type eye development	up-up	1.82	2.29	1.16e-02	1.97e-04	33	34
Brain cancer	Alzheimer's disease	Gene Ontology	i kappab kinase nf kappab signaling	up-up	1.92	1.77	1.93e-06	2.15e-04	231	202
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell adhesion	up-up	1.45	1.73	2.04e-02	2.21e-04	237	230
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of humoral immune response	up-up	1.74	2.14	1.17e-02	2.24e-04	55	60
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic skeletal system development	up-up	1.58	1.98	2.33e-02	2.33e-04	107	101
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of epidermis development	up-up	1.7	2.09	1.38e-02	2.59e-04	74	72
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of b cell activation	up-up	1.75	2	3.43e-03	2.73e-04	102	94
Brain cancer	Alzheimer's disease	Gene Ontology	phagocytosis	up-up	1.48	1.72	1.38e-02	2.79e-04	215	214
Brain cancer	Alzheimer's disease	Gene Ontology	smoothened signaling pathway	up-up	1.46	1.97	4.61e-02	3.09e-04	125	99
Brain cancer	Alzheimer's disease	Gene Ontology	alpha beta t cell proliferation	up-up	1.84	2.29	1.31e-02	3.48e-04	25	24
Brain cancer	Alzheimer's disease	Gene Ontology	chromatin binding	up-up	1.74	1.51	2.90e-06	3.51e-04	465	432
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of heart morphogenesis	up-up	1.64	2.29	3.06e-02	3.70e-04	36	32
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of wound healing	up-up	1.5	1.89	2.42e-02	3.70e-04	127	124
Brain cancer	Alzheimer's disease	Gene Ontology	anatomical structure regression	up-up	1.77	2.19	2.36e-02	3.93e-04	9	9
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of epithelial cell proliferation	up-up	1.81	1.81	1.70e-04	4.31e-04	158	155
Brain cancer	Alzheimer's disease	Gene Ontology	embryonic eye morphogenesis	up-up	1.69	2.26	3.00e-02	4.33e-04	33	33
Brain cancer	Alzheimer's disease	Gene Ontology	neuronal stem cell population maintenance	up-up	1.76	2.22	3.24e-02	4.48e-04	17	16
Brain cancer	Alzheimer's disease	Gene Ontology	lymphocyte activation involved in immune response	up-up	1.62	1.88	5.57e-03	4.66e-04	147	133
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of adaptive immune response	up-up	1.83	1.88	3.47e-04	4.85e-04	139	129
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of tumor necrosis factor superfamily cytokine production	up-up	2.2	2.03	6.66e-06	5.07e-04	73	73
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of lymphocyte differentiation	up-up	1.73	2	6.27e-03	5.98e-04	81	83
Brain cancer	Alzheimer's disease	Gene Ontology	blood microparticle	up-up	1.53	1.98	3.84e-02	6.32e-04	80	85
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte migration	up-up	1.52	1.88	2.90e-02	6.33e-04	116	114
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of response to external stimulus	up-up	1.67	1.43	2.89e-06	6.57e-04	527	498
Brain cancer	Alzheimer's disease	Gene Ontology	protein complex involved in cell adhesion	up-up	1.92	2.27	4.30e-03	6.62e-04	31	29
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte mediated immunity	up-up	1.56	1.83	1.75e-02	6.72e-04	125	115
Brain cancer	Alzheimer's disease	Gene Ontology	endoplasmic reticulum lumen	up-up	2.17	1.63	4.41e-09	6.82e-04	280	246
Brain cancer	Alzheimer's disease	Gene Ontology	activation of immune response	up-up	1.82	1.49	4.08e-08	6.97e-04	493	475
Brain cancer	Alzheimer's disease	Gene Ontology	interferon gamma production	up-up	1.67	1.9	9.48e-03	7.57e-04	95	87
Brain cancer	Alzheimer's disease	Gene Ontology	cellular response to vascular endothelial growth factor stimulus	up-up	2.04	2.13	2.68e-04	8.09e-04	50	46
Brain cancer	Alzheimer's disease	Gene Ontology	mesenchyme morphogenesis	up-up	2.12	2.08	8.28e-05	8.88e-04	50	45
Brain cancer	Alzheimer's disease	Gene Ontology	b cell mediated immunity	up-up	1.88	1.92	7.61e-04	9.14e-04	98	97
Brain cancer	Alzheimer's disease	Gene Ontology	muscle cell proliferation	up-up	1.51	1.7	1.75e-02	9.19e-04	178	173
Brain cancer	Alzheimer's disease	Gene Ontology	tissue homeostasis	up-up	1.53	1.74	1.20e-02	1.01e-03	193	169
Brain cancer	Alzheimer's disease	Gene Ontology	cell surface receptor signaling pathway involved in heart development	up-up	1.82	2.18	1.84e-02	1.03e-03	25	22
Brain cancer	Alzheimer's disease	Gene Ontology	tube formation	up-up	1.56	1.83	2.03e-02	1.11e-03	136	116
Brain cancer	Alzheimer's disease	Gene Ontology	integrin mediated signaling pathway	up-up	1.87	1.93	1.59e-03	1.16e-03	94	90
Brain cancer	Alzheimer's disease	Gene Ontology	cardiac septum development	up-up	1.59	1.87	2.92e-02	1.18e-03	99	92
Brain cancer	Alzheimer's disease	Gene Ontology	superoxide anion generation	up-up	1.79	2.14	1.88e-02	1.18e-03	30	31
Brain cancer	Alzheimer's disease	Gene Ontology	reproduction	up-up	1.26	1.32	9.72e-03	1.19e-03	1202	1027
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune effector process	up-up	1.6	1.86	2.57e-02	1.20e-03	99	99
Brain cancer	Alzheimer's disease	Gene Ontology	t cell apoptotic process	up-up	1.6	2.06	4.65e-02	1.34e-03	42	39
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of defense response	up-up	1.63	1.42	9.75e-07	1.42e-03	627	577
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte apoptotic process	up-up	1.55	1.86	4.50e-02	1.48e-03	90	89
Brain cancer	Alzheimer's disease	Gene Ontology	macrophage differentiation	up-up	1.61	2.11	4.91e-02	1.61e-03	40	33
Brain cancer	Alzheimer's disease	Gene Ontology	coreceptor activity	up-up	1.83	2.12	1.03e-02	1.62e-03	40	36
Brain cancer	Alzheimer's disease	Gene Ontology	endocardial cushion development	up-up	1.84	2.11	5.36e-03	1.67e-03	43	40
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell death	up-up	1.44	1.27	4.36e-06	1.72e-03	1381	1313
Brain cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta binding	up-up	1.93	2.17	8.22e-03	1.76e-03	20	18
Brain cancer	Alzheimer's disease	Gene Ontology	response to interferon gamma	up-up	2.12	1.72	2.87e-07	1.92e-03	148	148
Brain cancer	Alzheimer's disease	Gene Ontology	glial cell differentiation	up-up	1.48	1.69	2.89e-02	1.95e-03	191	178
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of extracellular matrix organization	up-up	2.04	2.08	5.39e-04	2.07e-03	34	33
Brain cancer	Alzheimer's disease	Gene Ontology	transcription factor binding	up-up	1.31	1.4	2.36e-02	2.14e-03	572	546
Brain cancer	Alzheimer's disease	Gene Ontology	maintenance of cell number	up-up	1.78	1.78	6.79e-04	2.18e-03	141	129
Brain cancer	Alzheimer's disease	Gene Ontology	collagen binding	up-up	1.88	1.96	1.91e-03	2.35e-03	65	60
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune effector process	up-up	1.68	1.63	1.72e-03	2.35e-03	177	175
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of coagulation	up-up	1.54	1.82	4.57e-02	2.35e-03	75	74
Brain cancer	Alzheimer's disease	Gene Ontology	response to steroid hormone	up-up	1.34	1.52	4.22e-02	2.36e-03	340	335
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of b cell proliferation	up-up	1.69	1.99	1.77e-02	2.45e-03	55	52
Brain cancer	Alzheimer's disease	Gene Ontology	cellular response to mechanical stimulus	up-up	1.56	1.87	2.42e-02	2.79e-03	72	73
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of i kappab kinase nf kappab signaling	up-up	1.96	1.67	8.02e-06	2.79e-03	163	143
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine biosynthetic process	up-up	1.78	1.94	6.70e-03	2.90e-03	61	60
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell death	up-up	1.54	1.33	6.02e-06	2.95e-03	810	793
Brain cancer	Alzheimer's disease	Gene Ontology	aminoglycan catabolic process	up-up	1.96	1.92	8.55e-04	2.96e-03	56	55
Brain cancer	Alzheimer's disease	Gene Ontology	osteoblast differentiation	up-up	1.71	1.66	5.13e-04	3.16e-03	189	169
Brain cancer	Alzheimer's disease	Gene Ontology	cell substrate junction	up-up	2.12	1.48	4.41e-09	3.23e-03	344	352
Brain cancer	Alzheimer's disease	Gene Ontology	extracellular matrix structural constituent conferring tensile strength	up-up	1.69	2.04	2.68e-02	3.53e-03	38	31
Brain cancer	Alzheimer's disease	Gene Ontology	mhc protein complex	up-up	1.95	2.05	4.71e-03	3.64e-03	12	13
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial tube formation	up-up	1.49	1.77	4.55e-02	3.72e-03	122	104
Brain cancer	Alzheimer's disease	Gene Ontology	leukocyte mediated immunity	up-up	1.94	1.33	4.41e-09	3.74e-03	633	622
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of alpha beta t cell proliferation	up-up	1.9	2.08	1.27e-02	3.74e-03	16	17
Brain cancer	Alzheimer's disease	Gene Ontology	immune response regulating signaling pathway	up-up	1.63	1.43	4.45e-05	3.82e-03	456	438
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of nik nf kappab signaling	up-up	1.62	1.85	1.80e-02	4.01e-03	68	63
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of interferon gamma production	up-up	1.69	1.96	1.70e-02	4.27e-03	55	50
Brain cancer	Alzheimer's disease	Gene Ontology	macrophage activation	up-up	1.65	1.82	1.94e-02	4.41e-03	73	72
Brain cancer	Alzheimer's disease	Gene Ontology	astrocyte differentiation	up-up	1.55	1.84	3.47e-02	4.44e-03	68	65
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte migration	up-up	1.42	1.65	4.59e-02	4.48e-03	171	164
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of alpha beta t cell activation	up-up	1.69	1.91	1.91e-02	4.54e-03	54	52
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune response	up-up	1.76	1.67	1.18e-03	4.58e-03	124	120
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of extrinsic apoptotic signaling pathway	up-up	1.75	1.74	1.74e-03	4.58e-03	131	130
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of inflammatory response	up-up	1.56	1.71	2.20e-02	4.73e-03	118	112
Brain cancer	Alzheimer's disease	Gene Ontology	hemidesmosome	up-up	1.72	1.99	4.00e-02	4.88e-03	7	7
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of stem cell proliferation	up-up	1.65	1.89	2.70e-02	4.88e-03	56	56
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of toll like receptor signaling pathway	up-up	1.61	1.89	3.72e-02	4.88e-03	57	51
Brain cancer	Alzheimer's disease	Gene Ontology	cell matrix adhesion	up-up	1.45	1.58	3.40e-02	4.96e-03	193	187
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of t cell differentiation	up-up	1.59	1.99	4.61e-02	4.96e-03	36	34
Brain cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte activation	up-up	1.88	1.35	4.41e-09	5.15e-03	527	528
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of response to cytokine stimulus	up-up	1.81	1.69	4.18e-04	5.18e-03	143	138
Brain cancer	Alzheimer's disease	Gene Ontology	t cell differentiation in thymus	up-up	1.66	1.83	1.83e-02	5.18e-03	64	63
Brain cancer	Alzheimer's disease	Gene Ontology	interferon gamma mediated signaling pathway	up-up	2.33	1.73	7.08e-07	5.79e-03	66	66
Brain cancer	Alzheimer's disease	Gene Ontology	insulin like growth factor binding	up-up	1.71	2.01	3.00e-02	6.03e-03	27	26
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of superoxide anion generation	up-up	1.87	2.03	1.33e-02	6.45e-03	19	21
Brain cancer	Alzheimer's disease	Gene Ontology	t cell mediated immunity	up-up	1.58	1.69	3.70e-02	7.07e-03	90	87
Brain cancer	Alzheimer's disease	Gene Ontology	structural molecule activity conferring elasticity	up-up	1.93	1.98	6.01e-03	7.19e-03	11	11
Brain cancer	Alzheimer's disease	Gene Ontology	extracellular matrix assembly	up-up	1.74	1.93	1.27e-02	7.24e-03	35	34
Brain cancer	Alzheimer's disease	Gene Ontology	endocardial cushion morphogenesis	up-up	2.03	1.95	6.19e-04	7.37e-03	35	31
Brain cancer	Alzheimer's disease	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage	up-up	1.91	1.68	5.73e-04	7.60e-03	89	87
Brain cancer	Alzheimer's disease	Gene Ontology	interleukin 2 production	up-up	1.84	1.83	4.01e-03	7.69e-03	54	56
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of epithelial to mesenchymal transition	up-up	1.79	1.91	7.69e-03	7.72e-03	44	41
Brain cancer	Alzheimer's disease	Gene Ontology	in utero embryonic development	up-up	1.47	1.47	8.72e-03	7.87e-03	330	300
Brain cancer	Alzheimer's disease	Gene Ontology	superoxide metabolic process	up-up	1.74	1.82	1.13e-02	8.02e-03	60	57
Brain cancer	Alzheimer's disease	Gene Ontology	cd40 signaling pathway	up-up	1.77	1.94	2.38e-02	8.48e-03	10	10
Brain cancer	Alzheimer's disease	Gene Ontology	cell activation involved in immune response	up-up	1.92	1.31	4.41e-09	8.80e-03	576	566
Brain cancer	Alzheimer's disease	Gene Ontology	mhc class ii protein complex	up-up	1.75	1.94	3.29e-02	8.84e-03	8	10
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of extracellular matrix organization	up-up	1.7	1.96	4.42e-02	8.85e-03	10	9
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 8 secretion	up-up	1.65	1.96	4.54e-02	8.91e-03	13	15
Brain cancer	Alzheimer's disease	Gene Ontology	production of molecular mediator of immune response	up-up	1.71	1.55	8.11e-04	8.91e-03	179	172
Brain cancer	Alzheimer's disease	Gene Ontology	neural tube formation	up-up	1.58	1.74	2.28e-02	9.22e-03	96	85
Brain cancer	Alzheimer's disease	Gene Ontology	entry into host	up-up	1.49	1.66	4.80e-02	9.23e-03	107	114
Brain cancer	Alzheimer's disease	Gene Ontology	insulin like growth factor i binding	up-up	1.68	1.96	4.70e-02	9.36e-03	12	13
Brain cancer	Alzheimer's disease	Gene Ontology	cytokine production involved in immune response	up-up	1.55	1.7	3.53e-02	1.00e-02	92	93
Brain cancer	Alzheimer's disease	Gene Ontology	astrocyte development	up-up	1.81	1.91	1.15e-02	1.07e-02	34	35
Brain cancer	Alzheimer's disease	Gene Ontology	tolerance induction	up-up	1.7	1.99	4.68e-02	1.10e-02	19	19
Brain cancer	Alzheimer's disease	Gene Ontology	cell differentiation involved in metanephros development	up-up	1.77	1.96	2.89e-02	1.20e-02	25	24
Brain cancer	Alzheimer's disease	Gene Ontology	regeneration	up-up	1.54	1.53	1.00e-02	1.24e-02	164	163
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial to mesenchymal transition involved in endocardial cushion formation	up-up	1.85	1.9	1.61e-02	1.24e-02	17	16
Brain cancer	Alzheimer's disease	Gene Ontology	interleukin 8 secretion	up-up	1.74	1.91	4.18e-02	1.25e-02	24	25
Brain cancer	Alzheimer's disease	Gene Ontology	renal system vasculature development	up-up	1.85	1.91	1.78e-02	1.25e-02	24	25
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of cell adhesion mediated by integrin	up-up	1.85	1.86	5.93e-03	1.28e-02	45	41
Brain cancer	Alzheimer's disease	Gene Ontology	defense response to gram positive bacterium	up-up	1.79	1.79	5.38e-03	1.30e-02	65	53
Brain cancer	Alzheimer's disease	Gene Ontology	platelet derived growth factor receptor beta signaling pathway	up-up	1.83	1.91	1.78e-02	1.36e-02	14	13
Brain cancer	Alzheimer's disease	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator	up-up	2.12	1.82	1.55e-04	1.48e-02	37	38
Brain cancer	Alzheimer's disease	Gene Ontology	animal organ regeneration	up-up	1.87	1.7	2.57e-03	1.51e-02	67	68
Brain cancer	Alzheimer's disease	Gene Ontology	epithelial to mesenchymal transition	up-up	1.48	1.64	3.98e-02	1.53e-02	119	104
Brain cancer	Alzheimer's disease	Gene Ontology	negative regulation of extrinsic apoptotic signaling pathway	up-up	1.81	1.69	3.69e-03	1.53e-02	90	85
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of blood vessel endothelial cell migration	up-up	1.84	1.85	4.76e-03	1.54e-02	49	48
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein metabolic process	up-up	1.24	1.2	1.33e-02	1.58e-02	1414	1327
Brain cancer	Alzheimer's disease	Gene Ontology	interleukin 1 production	up-up	1.72	1.64	9.64e-03	1.61e-02	84	76
Brain cancer	Alzheimer's disease	Gene Ontology	mesenchymal cell proliferation	up-up	1.76	1.76	1.77e-02	1.64e-02	40	42
Brain cancer	Alzheimer's disease	Gene Ontology	ameboidal type cell migration	up-up	1.46	1.41	7.39e-03	1.66e-02	346	331
Brain cancer	Alzheimer's disease	Gene Ontology	aminoglycan metabolic process	up-up	1.58	1.56	1.12e-02	1.73e-02	149	132
Brain cancer	Alzheimer's disease	Gene Ontology	morphogenesis of an epithelial sheet	up-up	1.99	1.75	7.47e-04	1.79e-02	49	43
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of alpha beta t cell differentiation	up-up	1.66	1.84	3.23e-02	1.85e-02	41	40
Brain cancer	Alzheimer's disease	Gene Ontology	keratan sulfate catabolic process	up-up	1.81	1.89	1.64e-02	1.85e-02	11	11
Brain cancer	Alzheimer's disease	Gene Ontology	regulation of t cell mediated immunity	up-up	1.61	1.72	3.03e-02	1.87e-02	64	62
Brain cancer	Alzheimer's disease	Gene Ontology	hepaticobiliary system development	up-up	1.63	1.59	7.57e-03	1.88e-02	119	122
Brain cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell adhesion mediated by integrin	up-up	1.91	1.89	1.04e-02	1.97e-02	19	18
Brain cancer	Alzheimer's disease	Gene Ontology	endothelial cell proliferation	up-up	1.69	1.53	5.93e-03	2.03e-02	122	120
Brain cancer	Alzheimer's disease	Gene Ontology	endoderm formation	up-up	1.73	1.8	1.76e-02	2.03e-02	45	38
Brain cancer	Alzheimer's disease	Gene Ontology	chemokine production	up-up	1.7	1.62	1.50e-02	2.03e-02	74	75
