disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - leishmania infection	up-down	1.69	-1.89	9.48e-03	2.94e-03	58	53
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - granulocytes pathway	up-down	1.93	-2.1	1.36e-02	2.30e-03	15	15
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - leukocyte transendothelial migration	up-down	1.6	-1.74	1.46e-02	2.06e-03	102	103
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cytokine signaling in immune system	up-down	1.25	-1.43	1.50e-02	5.13e-04	707	681
Alzheimer's disease	Lung cancer	Canonical Pathways	pid - fcer1 pathway	up-down	1.63	-2.51	1.59e-02	3.72e-07	58	51
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - alk pathway	up-down	1.8	-1.74	1.77e-02	2.66e-02	34	34
Alzheimer's disease	Lung cancer	Canonical Pathways	pid - bcr 5pathway	up-down	1.74	-1.7	1.98e-02	1.88e-02	60	57
Alzheimer's disease	Lung cancer	Canonical Pathways	pid - rxr vdr pathway	up-down	1.82	-1.84	2.14e-02	1.88e-02	24	22
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - nthi pathway	up-down	1.87	-2.15	2.28e-02	1.82e-03	22	21
Alzheimer's disease	Lung cancer	Canonical Pathways	pid - cd8 tcr pathway	up-down	1.68	-2.21	2.28e-02	1.87e-04	47	48
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - lair pathway	up-down	1.88	-1.85	2.43e-02	2.62e-02	17	17
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - traf6 mediated nf kb activation	up-down	1.82	-1.72	2.43e-02	3.69e-02	20	22
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - classic pathway	up-down	1.76	-1.78	3.03e-02	4.80e-02	11	11
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - nod like receptor signaling pathway	up-down	1.65	-1.95	3.28e-02	2.80e-03	52	51
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - chronic myeloid leukemia	up-down	1.57	-1.66	4.12e-02	1.27e-02	66	62
Alzheimer's disease	Lung cancer	Canonical Pathways	biocarta - neutrophil pathway	up-down	1.74	-1.79	4.27e-02	4.76e-02	8	8
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - toll like receptor cascades	up-down	1.43	-1.74	4.28e-02	1.41e-03	132	134
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	down-up	-2.64	2.21	5.07e-09	1.73e-05	60	57
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - asparagine n linked glycosylation	down-up	-2.17	1.53	5.07e-09	1.13e-02	237	223
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - assembly of the pre replicative complex	down-up	-2.6	2.39	5.07e-09	9.20e-07	62	59
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	down-up	-2.65	1.95	5.07e-09	2.77e-03	48	43
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cell cycle checkpoints	down-up	-2.16	2.55	5.07e-09	1.72e-08	234	235
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	down-up	-2.72	1.89	5.07e-09	3.92e-03	51	50
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - degradation of gli1 by the proteasome	down-up	-2.69	1.92	5.07e-09	2.80e-03	53	50
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dna replication	down-up	-2.47	2.39	5.07e-09	1.72e-08	113	112
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - hedgehog ligand biogenesis	down-up	-2.66	1.96	5.07e-09	1.60e-03	54	53
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - hiv infection	down-up	-2.45	1.8	5.07e-09	3.17e-04	197	187
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - host interactions of hiv factors	down-up	-2.51	1.86	5.07e-09	1.25e-03	113	105
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - metabolism of rna	down-up	-2.2	2.1	5.07e-09	1.72e-08	508	526
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitochondrial protein import	down-up	-2.66	2.07	5.07e-09	3.87e-04	47	55
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitochondrial translation	down-up	-2.76	2.4	5.07e-09	5.97e-08	61	84
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitotic g2 g2 m phases	down-up	-2.26	2	5.07e-09	1.34e-05	163	154
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitotic metaphase and anaphase	down-up	-2.28	2.33	5.07e-09	1.72e-08	185	185
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - negative regulation of notch4 signaling	down-up	-2.85	1.87	5.07e-09	6.92e-03	50	46
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - orc1 removal from chromatin	down-up	-2.68	2.32	5.07e-09	2.11e-06	65	62
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of pten stability and activity	down-up	-2.58	1.74	5.07e-09	1.32e-02	63	57
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of ras by gaps	down-up	-2.85	1.9	5.07e-09	4.47e-03	55	56
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of runx2 expression and activity	down-up	-2.59	1.78	5.07e-09	6.55e-03	67	62
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - respiratory electron transport	down-up	-3.19	1.75	5.07e-09	5.76e-03	67	75
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	down-up	-3.3	1.82	5.07e-09	3.19e-03	85	94
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - separation of sister chromatids	down-up	-2.35	2.31	5.07e-09	1.72e-08	152	150
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - switching of origins to a post replicative state	down-up	-2.7	2.34	5.07e-09	8.47e-07	77	76
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	down-up	-3.3	1.91	5.07e-09	8.98e-05	129	140
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	down-up	-2.54	2.09	5.07e-09	4.15e-04	66	54
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - translation	down-up	-2.49	2.5	5.07e-09	1.72e-08	212	219
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - metabolism of polyamines	down-up	-2.6	2.06	5.32e-09	4.77e-04	52	51
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - degradation of axin	down-up	-2.6	1.85	6.93e-09	7.43e-03	49	46
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - proteasome	down-up	-2.64	2.03	7.66e-09	2.75e-03	39	38
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - degradation of dvl	down-up	-2.57	2.04	8.12e-09	1.04e-03	51	48
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dna replication pre initiation	down-up	-2.48	2.46	1.16e-08	3.70e-08	78	76
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	down-up	-2.63	1.9	1.37e-08	4.17e-03	43	42
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - post translational protein modification	down-up	-1.65	1.26	2.07e-08	2.36e-02	1021	1112
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	down-up	-2.49	2.26	2.21e-08	1.34e-05	73	70
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	down-up	-2.51	2.03	2.48e-08	9.61e-04	57	52
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - protein localization	down-up	-2.32	1.57	4.66e-08	1.79e-02	131	136
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cellular response to hypoxia	down-up	-2.48	1.75	5.04e-08	1.42e-02	67	64
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of expression of slits and robos	down-up	-2.24	1.55	5.28e-08	2.32e-02	133	113
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cristae formation	down-up	-2.62	1.97	5.36e-08	5.88e-03	23	24
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	down-up	-2.39	1.82	7.19e-08	5.00e-03	76	71
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - stabilization of p53	down-up	-2.49	2.07	7.39e-08	7.13e-04	51	46
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - asymmetric localization of pcp proteins	down-up	-2.47	1.86	7.92e-08	5.60e-03	56	54
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - g2 m checkpoints	down-up	-2.22	2.39	9.31e-08	1.72e-08	137	130
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	down-up	-2.46	1.81	1.18e-07	8.69e-03	57	52
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - regulation of runx3 expression and activity	down-up	-2.45	1.93	1.96e-07	4.08e-03	51	46
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - abc transporter disorders	down-up	-2.36	1.68	4.00e-07	1.55e-02	64	62
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - s phase	down-up	-2.2	2.06	5.17e-07	2.20e-06	140	144
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	down-up	-2.31	1.82	5.78e-07	2.54e-03	77	75
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - abc family proteins mediated transport	down-up	-2.28	1.65	1.00e-06	2.14e-02	84	82
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - m phase	down-up	-1.84	2.17	1.80e-06	1.72e-08	316	305
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cell cycle	down-up	-1.7	2.24	1.81e-06	1.72e-08	534	529
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - pyruvate metabolism and citric acid tca cycle	down-up	-2.42	1.64	1.88e-06	4.24e-02	48	49
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - citrate cycle tca cycle	down-up	-2.45	1.83	1.94e-06	1.86e-02	29	27
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - uch proteinases	down-up	-2.25	1.87	1.99e-06	4.28e-03	76	74
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - g1 s dna damage checkpoints	down-up	-2.31	2.01	2.00e-06	5.28e-04	61	57
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - pcp ce pathway	down-up	-2.25	1.58	2.11e-06	3.69e-02	82	82
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - processing of capped intron containing pre mrna	down-up	-2.01	1.75	2.11e-06	6.71e-04	188	194
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	down-up	-2.3	1.81	2.86e-06	5.88e-03	69	63
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - nucleotide excision repair	down-up	-2.23	1.97	3.27e-06	6.66e-04	95	90
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - formation of tc ner pre incision complex	down-up	-2.36	1.84	4.15e-06	7.31e-03	47	42
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - hiv life cycle	down-up	-2.1	1.68	7.24e-06	7.69e-03	126	119
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mapk6 mapk4 signaling	down-up	-2.2	1.65	8.14e-06	1.80e-02	79	77
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - trna aminoacylation	down-up	-2.38	2.32	1.01e-05	3.34e-05	32	33
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cell cycle mitotic	down-up	-1.7	2.26	1.21e-05	1.72e-08	444	435
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cellular responses to external stimuli	down-up	-1.65	1.36	3.11e-05	3.17e-02	475	435
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - citric acid cycle tca cycle	down-up	-2.35	1.86	3.77e-05	1.97e-02	20	19
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - pten regulation	down-up	-2.05	1.53	4.83e-05	2.62e-02	118	122
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - golgi to er retrograde transport	down-up	-2.11	1.86	5.04e-05	9.53e-04	104	98
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - aminoacyl trna biosynthesis	down-up	-2.3	2.27	5.35e-05	7.21e-05	28	33
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	down-up	-1.93	2.11	6.43e-05	2.63e-06	138	136
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - metabolism of amino acids and derivatives	down-up	-1.75	1.86	8.41e-05	1.03e-05	281	277
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mrna splicing	down-up	-1.91	1.61	8.89e-05	8.24e-03	147	154
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	down-up	-2.11	1.94	1.23e-04	1.41e-03	74	71
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - cytosolic trna aminoacylation	down-up	-2.25	1.84	1.86e-04	2.22e-02	20	19
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - ub specific processing proteases	down-up	-1.85	1.6	2.58e-04	1.13e-02	160	151
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	down-up	-1.82	1.62	3.65e-04	6.96e-03	157	153
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - deubiquitination	down-up	-1.76	1.48	3.66e-04	2.44e-02	217	219
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - trna processing	down-up	-1.95	2.16	4.38e-04	1.60e-05	84	94
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dual incision in tc ner	down-up	-2.03	1.59	6.07e-04	4.29e-02	56	52
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - formation of incision complex in gg ner	down-up	-2.03	1.91	9.27e-04	6.92e-03	39	33
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - rrna processing	down-up	-1.8	1.97	9.76e-04	4.47e-05	146	137
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - viral messenger rna synthesis	down-up	-2.03	1.77	1.19e-03	1.97e-02	38	35
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	down-up	-1.91	1.62	1.21e-03	2.04e-02	88	86
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	down-up	-2.01	1.99	1.44e-03	1.60e-03	47	49
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitotic spindle checkpoint	down-up	-1.83	2.3	1.78e-03	8.47e-07	86	92
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dna repair	down-up	-1.64	2.15	1.89e-03	1.72e-08	254	255
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - snrnp assembly	down-up	-1.95	1.83	2.35e-03	1.17e-02	44	45
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - disorders of transmembrane transporters	down-up	-1.71	1.53	3.42e-03	1.75e-02	147	144
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - transcriptional regulation by tp53	down-up	-1.57	1.64	4.27e-03	6.40e-04	291	308
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - transcriptional regulation by runx2	down-up	-1.76	1.46	4.78e-03	4.92e-02	108	106
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	down-up	-1.8	2.01	6.27e-03	6.40e-04	75	71
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - trna processing in the nucleus	down-up	-1.88	2.03	6.43e-03	9.64e-04	46	49
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - dna damage recognition in gg ner	down-up	-1.88	1.82	7.19e-03	1.62e-02	34	34
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - ns1 mediated effects on host pathways	down-up	-1.88	1.78	7.78e-03	2.56e-02	34	32
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - glucose metabolism	down-up	-1.72	1.92	8.48e-03	1.39e-03	82	78
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - purine metabolism	down-up	-1.67	1.49	1.06e-02	3.56e-02	130	136
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - influenza infection	down-up	-1.67	1.55	1.08e-02	3.59e-02	116	94
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - rho gtpases activate formins	down-up	-1.69	1.89	1.21e-02	9.61e-04	109	107
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 1 promoter	down-up	-1.88	1.76	1.29e-02	2.64e-02	21	25
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - aurka activation by tpx2	down-up	-1.67	1.68	1.65e-02	2.22e-02	61	58
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - glycolysis	down-up	-1.67	1.68	1.65e-02	2.29e-02	63	59
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - gluconeogenesis	down-up	-1.82	2.06	1.93e-02	1.96e-03	32	30
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	down-up	-1.68	1.81	1.98e-02	5.58e-03	94	83
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - alanine aspartate and glutamate metabolism	down-up	-1.8	2	1.99e-02	3.56e-03	25	27
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	down-up	-1.62	1.74	2.26e-02	1.34e-02	61	63
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitotic prometaphase	down-up	-1.52	2.12	2.43e-02	5.07e-07	160	158
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - resolution of sister chromatid cohesion	down-up	-1.58	2.27	2.50e-02	8.47e-07	99	99
Alzheimer's disease	Lung cancer	Canonical Pathways	kegg - protein export	down-up	-1.83	1.77	2.54e-02	4.30e-02	19	22
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	down-up	-1.76	1.73	2.60e-02	4.35e-02	30	29
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - protein ubiquitination	down-up	-1.64	1.71	2.61e-02	1.92e-02	58	66
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - mitochondrial trna aminoacylation	down-up	-1.79	2.19	2.72e-02	6.71e-04	14	15
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	down-up	-1.73	1.88	2.78e-02	1.37e-02	22	23
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - nuclear envelope ne reassembly	down-up	-1.65	1.82	2.93e-02	8.32e-03	54	50
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - interactions of rev with host cellular proteins	down-up	-1.72	1.98	3.65e-02	4.75e-03	30	27
Alzheimer's disease	Lung cancer	Canonical Pathways	reactome - pcna dependent long patch base excision repair	down-up	-1.7	1.75	4.80e-02	3.56e-02	20	20
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - cytokine cytokine receptor interaction	up-down	2.67	-2.15	5.07e-09	5.47e-09	218	197
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - core matrisome	up-down	2.28	-1.97	5.07e-09	8.15e-07	196	190
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - matrisome	up-down	2.47	-1.93	5.07e-09	3.92e-09	733	662
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - matrisome associated	up-down	2.33	-1.78	5.07e-09	6.95e-08	537	472
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - secreted factors	up-down	2.17	-1.66	5.07e-09	1.77e-04	249	224
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	up-down	2.57	-2.33	5.07e-09	1.66e-06	91	74
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	up-down	2.45	-1.55	2.48e-08	1.95e-02	100	91
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - ecm regulators	up-down	2.1	-1.49	7.39e-08	1.37e-02	185	158
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - hematopoietic cell lineage	up-down	2.4	-2.03	2.22e-07	2.38e-04	78	71
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - ecm glycoproteins	up-down	2.16	-2.04	6.72e-07	1.57e-05	135	129
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	up-down	1.9	-2.47	8.78e-07	3.92e-09	261	247
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - complement cascade	up-down	2.46	-3.01	9.69e-07	3.92e-09	50	45
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - complement and coagulation cascades	up-down	2.29	-2.79	7.62e-06	3.92e-09	64	60
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - cell adhesion molecules cams	up-down	2.09	-1.91	9.90e-06	1.87e-04	108	104
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - formation of the cornified envelope	up-down	2.17	-1.65	1.33e-05	1.83e-02	73	56
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - keratinization	up-down	2.2	-1.63	2.28e-05	2.74e-02	75	57
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - gpcr ligand binding	up-down	1.69	-2.3	2.32e-05	3.92e-09	353	335
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - jak stat signaling pathway	up-down	1.95	-1.76	1.13e-04	1.27e-03	131	113
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - intestinal immune network for iga production	up-down	2.31	-1.83	1.42e-04	7.75e-03	35	34
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - peptide ligand binding receptors	up-down	1.76	-2.5	2.99e-04	3.92e-09	160	151
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - chemokine receptors bind chemokines	up-down	2.06	-2.11	3.21e-04	2.22e-04	50	44
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - graft versus host disease	up-down	2.25	-1.88	4.94e-04	1.01e-02	23	21
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - autoimmune thyroid disease	up-down	2.17	-1.95	5.74e-04	6.29e-03	34	27
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - interleukin 10 signaling	up-down	2.12	-1.89	5.74e-04	3.63e-03	43	39
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - asthma	up-down	2.17	-1.85	9.24e-04	1.27e-02	24	23
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - allograft rejection	up-down	2.24	-1.94	1.19e-03	6.94e-03	26	24
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - dc pathway	up-down	2.16	-1.78	2.21e-03	2.83e-02	16	16
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - regulation of insulin like growth factor igf transport and uptake by insulin like growth factor binding proteins igfbps	up-down	1.75	-1.45	2.72e-03	4.97e-02	106	103
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - hemostasis	up-down	1.38	-1.24	3.82e-03	3.49e-02	521	469
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - ecm affiliated	up-down	1.73	-1.88	4.78e-03	4.54e-04	103	90
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - initial triggering of complement	up-down	2.05	-2.53	5.65e-03	1.18e-06	19	18
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - comp pathway	up-down	2.04	-2.41	6.14e-03	7.58e-06	16	15
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - ctl pathway	up-down	2.03	-1.81	6.32e-03	2.50e-02	12	12
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - signaling by gpcr	up-down	1.31	-2.03	7.64e-03	3.92e-09	657	617
Alzheimer's disease	Liver cancer	Canonical Pathways	pid - il23 pathway	up-down	1.88	-2	8.48e-03	1.31e-03	35	33
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - tcra pathway	up-down	1.95	-1.87	9.31e-03	1.30e-02	9	9
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - phase i functionalization of compounds	up-down	1.68	-2.26	1.03e-02	5.76e-06	85	64
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - nuclearrs pathway	up-down	1.85	-1.93	1.08e-02	6.66e-03	32	26
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - common pathway of fibrin clot formation	up-down	1.96	-1.89	1.10e-02	9.48e-03	20	21
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - alternative pathway	up-down	1.92	-2.16	1.33e-02	2.16e-04	9	9
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - formation of fibrin clot clotting cascade	up-down	1.8	-2.2	1.46e-02	1.07e-04	35	35
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - metallothioneins bind metals	up-down	1.88	-1.84	1.77e-02	1.39e-02	9	6
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - plasma lipoprotein remodeling	up-down	1.9	-2.12	1.83e-02	1.73e-03	26	24
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - olfactory transduction	up-down	1.59	-2.39	1.98e-02	3.88e-06	61	54
Alzheimer's disease	Liver cancer	Canonical Pathways	kegg - drug metabolism cytochrome p450	up-down	1.67	-2.29	2.18e-02	1.01e-04	46	28
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - ami pathway	up-down	1.81	-1.79	2.28e-02	3.45e-02	19	19
Alzheimer's disease	Liver cancer	Canonical Pathways	naba - proteoglycans	up-down	1.72	-1.66	2.40e-02	4.29e-02	30	30
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - lair pathway	up-down	1.88	-1.81	2.43e-02	2.64e-02	17	17
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - extrinsic pathway	up-down	1.87	-1.93	2.56e-02	8.06e-03	12	13
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - classic pathway	up-down	1.76	-2.19	3.03e-02	2.50e-04	11	10
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - cytokine pathway	up-down	1.8	-1.66	3.13e-02	4.75e-02	18	18
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - chylomicron remodeling	up-down	1.7	-1.74	3.80e-02	3.83e-02	7	7
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - creation of c4 and c2 activators	up-down	1.8	-2.34	4.16e-02	1.67e-05	13	12
Alzheimer's disease	Liver cancer	Canonical Pathways	biocarta - stem pathway	up-down	1.75	-1.79	4.24e-02	2.71e-02	15	14
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - cytochrome p450 arranged by substrate type	up-down	1.53	-2.02	4.27e-02	1.89e-03	50	37
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - anti inflammatory response favouring leishmania parasite infection	up-down	1.42	-1.55	4.48e-02	1.78e-02	131	125
Alzheimer's disease	Liver cancer	Canonical Pathways	reactome - arachidonic acid metabolism	up-down	1.54	-2.01	4.71e-02	9.70e-04	46	39
