disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.73	-1.65	3.92e-09	2.07e-08	926	1021
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - vesicle mediated transport	up-down	1.48	-1.81	2.53e-03	2.13e-08	451	514
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.59	-2.49	3.92e-09	2.21e-08	68	73
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.34	-2.51	1.27e-06	2.48e-08	53	57
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	2.09	-2.48	1.87e-04	5.04e-08	62	67
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	up-down	2.39	-2.24	3.92e-09	5.28e-08	109	133
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cristae formation	up-down	1.67	-2.62	4.43e-02	5.36e-08	22	23
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	up-down	1.93	-2.1	1.36e-05	7.19e-08	204	222
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	2.37	-2.39	9.43e-08	7.19e-08	69	76
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	2.35	-2.49	2.23e-06	7.39e-08	45	51
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	2.18	-2.47	2.54e-05	7.92e-08	52	56
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.73	-2.22	3.92e-09	9.31e-08	123	137
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	2.26	-2.46	6.84e-06	1.18e-07	52	57
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - tp53 regulates metabolic genes	up-down	1.82	-2.42	3.93e-03	1.44e-07	60	61
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	2.2	-2.45	1.67e-05	1.96e-07	47	51
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by robo receptors	up-down	2.2	-2.1	7.96e-08	2.95e-07	147	175
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - abc transporter disorders	up-down	1.84	-2.36	3.83e-03	4.00e-07	57	64
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.64	-2.2	3.92e-09	5.17e-07	133	140
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	2.29	-2.31	1.62e-06	5.78e-07	73	77
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - abc family proteins mediated transport	up-down	1.85	-2.28	4.01e-03	1.00e-06	74	84
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - downstream signaling events of b cell receptor bcr	up-down	2.31	-2.32	5.39e-07	1.56e-06	66	73
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	2.91	-1.84	3.92e-09	1.80e-06	284	316
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.92	-1.7	3.92e-09	1.81e-06	486	534
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - uch proteinases	up-down	2.43	-2.25	2.04e-08	1.99e-06	69	76
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.29	-2.31	3.86e-06	2.00e-06	55	61
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - pcp ce pathway	up-down	2.16	-2.25	8.43e-06	2.11e-06	79	82
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	up-down	2.8	-2.01	3.92e-09	2.11e-06	177	188
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - autophagy	up-down	1.83	-2.19	1.29e-03	2.24e-06	100	115
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	2.24	-2.3	8.43e-06	2.86e-06	60	69
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog off state	up-down	1.89	-2.23	9.86e-04	3.10e-06	87	95
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	2.48	-2.23	3.92e-09	3.27e-06	84	95
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of tc ner pre incision complex	up-down	2.05	-2.36	3.24e-04	4.15e-06	41	47
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by hedgehog	up-down	1.75	-2.11	3.83e-03	5.43e-06	109	119
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - fceri mediated nf kb activation	up-down	2.12	-2.27	2.60e-05	6.88e-06	66	71
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	2.53	-2.1	3.92e-09	7.24e-06	114	126
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mapk6 mapk4 signaling	up-down	2.24	-2.2	2.66e-06	8.14e-06	72	79
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	2.08	-2.38	5.75e-04	1.01e-05	28	32
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.98	-1.7	3.92e-09	1.21e-05	406	444
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog on state	up-down	1.93	-2.17	5.20e-04	2.28e-05	65	70
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by notch4	up-down	2.15	-2.21	1.72e-05	2.28e-05	67	74
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	2.36	-1.65	3.92e-09	3.11e-05	412	475
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of beta catenin by the destruction complex	up-down	2.14	-2.11	2.33e-05	4.67e-05	69	76
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - copi mediated anterograde transport	up-down	1.78	-2.13	3.96e-03	4.78e-05	64	83
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - pten regulation	up-down	2.3	-2.05	2.84e-08	4.83e-05	111	118
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	2.21	-2.11	2.48e-06	5.04e-05	86	104
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	2.05	-2.3	8.88e-04	5.35e-05	24	28
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial biogenesis	up-down	1.64	-2.13	2.53e-02	6.12e-05	70	75
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.67	-1.93	3.92e-09	6.43e-05	131	138
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mhc class ii antigen presentation	up-down	1.84	-2.03	3.57e-03	6.46e-05	76	97
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	up-down	2.69	-1.91	3.92e-09	8.89e-05	139	147
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - ubiquitin mediated proteolysis	up-down	1.98	-2.01	1.07e-04	1.08e-04	103	110
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - fc epsilon receptor fceri signaling	up-down	1.88	-1.96	3.38e-04	1.12e-04	106	119
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	2.43	-2.11	3.01e-08	1.23e-04	66	74
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cytosolic trna aminoacylation	up-down	1.95	-2.25	4.51e-03	1.86e-04	19	20
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cooperation of prefoldin and tric cct in actin and tubulin folding	up-down	1.88	-2.22	9.77e-03	2.21e-04	20	26
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - infectious disease	up-down	2.02	-1.54	3.92e-09	2.58e-04	512	582
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	2.12	-1.85	1.48e-06	2.58e-04	142	160
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	2.02	-1.82	1.53e-05	3.65e-04	134	157
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - deubiquitination	up-down	2.27	-1.76	3.92e-09	3.66e-04	200	217
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - copi independent golgi to er retrograde traffic	up-down	1.7	-2.13	1.99e-02	3.71e-04	31	41
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - rna degradation	up-down	2.02	-2.1	5.53e-04	4.38e-04	45	47
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing	up-down	2.61	-1.95	3.92e-09	4.38e-04	81	84
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - insulin receptor recycling	up-down	2.08	-2.2	1.30e-03	4.56e-04	17	20
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen processing cross presentation	up-down	1.86	-1.97	3.14e-03	4.68e-04	74	82
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cilium assembly	up-down	1.91	-1.8	1.44e-04	6.01e-04	134	147
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	2.12	-2.03	1.56e-04	6.07e-04	49	56
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - spliceosome	up-down	2.42	-1.88	1.65e-08	8.97e-04	91	97
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of incision complex in gg ner	up-down	2.03	-2.03	1.03e-03	9.27e-04	33	39
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 1 signaling	up-down	1.9	-1.92	9.86e-04	9.76e-04	84	89
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna processing	up-down	2.4	-1.8	3.92e-09	9.76e-04	123	146
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - viral messenger rna synthesis	up-down	2.25	-2.03	2.62e-05	1.19e-03	36	38
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.72	-1.91	8.55e-03	1.21e-03	82	88
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - clec7a dectin 1 signaling	up-down	2.14	-1.9	1.28e-05	1.25e-03	78	89
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	up-down	1.95	-2.01	1.51e-03	1.44e-03	43	47
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by the b cell receptor bcr	up-down	1.93	-1.84	4.86e-04	1.56e-03	90	99
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - beta catenin independent wnt signaling	up-down	2.04	-1.81	1.11e-05	1.69e-03	116	124
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.79	-1.83	3.92e-09	1.78e-03	81	86
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.59	-1.64	3.92e-09	1.89e-03	232	254
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - adaptive immune system	up-down	1.37	-1.47	2.18e-02	1.90e-03	498	567
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing minor pathway	up-down	2.15	-2.04	1.09e-04	2.09e-03	40	43
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	2.52	-1.95	8.70e-08	2.35e-03	42	44
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.7	-1.71	3.60e-03	3.42e-03	132	147
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - amino acids regulate mtorc1	up-down	2.03	-1.95	1.63e-03	3.99e-03	35	36
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	2.25	-1.57	3.92e-09	4.27e-03	267	291
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - biosynthesis of the n glycan precursor dolichol lipid - linked oligosaccharide llo and transfer to a nascent protein	up-down	1.65	-1.86	3.45e-02	4.45e-03	50	54
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by runx2	up-down	1.72	-1.76	1.04e-02	4.78e-03	102	108
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to heat stress	up-down	2.16	-1.81	2.50e-05	5.49e-03	73	83
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - endosomal sorting complex required for transport escrt	up-down	1.92	-1.98	3.20e-03	5.50e-03	18	21
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of hsf1 mediated heat shock response	up-down	2.32	-1.82	1.17e-06	5.66e-03	61	67
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - budding and maturation of hiv virion	up-down	1.75	-2	2.64e-02	5.99e-03	16	20
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - antiviral mechanism by ifn stimulated genes	up-down	2	-1.81	6.65e-04	6.21e-03	62	70
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.16	-1.8	5.16e-05	6.27e-03	62	75
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	2.56	-1.88	9.20e-09	6.43e-03	45	46
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of plk1 activity at g2 m transition	up-down	2.01	-1.82	1.71e-04	6.43e-03	65	74
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage recognition in gg ner	up-down	2.13	-1.88	1.70e-04	7.19e-03	31	34
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - response of mtb to phagocytosis	up-down	1.77	-1.94	2.28e-02	7.64e-03	16	21
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	2.44	-1.88	8.07e-07	7.78e-03	32	34
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - translocation of slc2a4 glut4 to the plasma membrane	up-down	1.87	-1.82	4.01e-03	8.12e-03	46	55
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - protein folding	up-down	1.8	-1.76	5.24e-03	8.75e-03	67	76
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna capping	up-down	1.94	-1.93	4.33e-03	9.80e-03	25	27
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the early elongation complex	up-down	1.97	-1.9	2.01e-03	1.04e-02	27	28
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - influenza infection	up-down	2.53	-1.67	3.92e-09	1.08e-02	94	116
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.69	-1.69	3.92e-09	1.21e-02	99	109
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - translesion synthesis by polh	up-down	1.79	-1.89	1.93e-02	1.24e-02	14	18
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 1 promoter	up-down	1.81	-1.88	1.17e-02	1.29e-02	21	21
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of tubulin folding intermediates by cct tric	up-down	1.86	-1.9	8.90e-03	1.35e-02	14	20
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription of the hiv genome	up-down	2.27	-1.75	5.76e-06	1.41e-02	57	62
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.93	-1.67	1.64e-03	1.65e-02	55	61
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	1.71	-1.67	1.70e-02	1.65e-02	57	63
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription initiation	up-down	2.08	-1.78	3.04e-04	1.66e-02	40	42
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - deadenylation dependent mrna decay	up-down	2.14	-1.83	3.18e-04	1.70e-02	42	43
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of mitotic centrosome proteins and complexes	up-down	1.87	-1.74	2.33e-03	1.85e-02	59	65
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - c type lectin receptors clrs	up-down	1.9	-1.62	2.52e-04	1.88e-02	104	116
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - apc cdc20 mediated degradation of nek2a	up-down	1.83	-1.83	1.09e-02	1.90e-02	14	18
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of rna pol ii elongation complex	up-down	2.11	-1.71	7.28e-05	1.97e-02	47	50
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	2.31	-1.68	3.09e-07	1.98e-02	83	94
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of numa to mitotic centrosomes	up-down	1.92	-1.69	6.23e-04	2.03e-02	65	74
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription elongation	up-down	2.03	-1.73	1.63e-03	2.03e-02	35	38
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of vpr with host cellular proteins	up-down	2.17	-1.8	1.53e-04	2.05e-02	29	31
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of mature transcript to cytoplasm	up-down	2.33	-1.62	1.77e-06	2.26e-02	58	61
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	1.98	-1.69	2.09e-03	2.28e-02	36	40
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	2.75	-1.52	3.92e-09	2.43e-02	145	160
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	2.86	-1.58	3.92e-09	2.50e-02	90	99
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - transport of the slbp dependant mature mrna	up-down	2.35	-1.76	6.88e-06	2.60e-02	28	30
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - protein ubiquitination	up-down	2.24	-1.64	1.67e-05	2.61e-02	54	58
Liver cancer	Alzheimer's disease	Canonical Pathways	kegg - nucleotide excision repair	up-down	2.01	-1.67	1.35e-03	2.63e-02	38	40
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial trna aminoacylation	up-down	1.86	-1.79	1.04e-02	2.72e-02	10	14
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	2.07	-1.73	5.60e-04	2.78e-02	21	22
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	2.58	-1.65	8.10e-09	2.93e-02	49	54
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 3 promoter	up-down	1.82	-1.72	1.41e-02	2.93e-02	22	22
Liver cancer	Alzheimer's disease	Canonical Pathways	biocarta - sm pathway	up-down	2.13	-1.76	3.98e-04	3.00e-02	13	13
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - interactions of rev with host cellular proteins	up-down	2.39	-1.72	2.79e-06	3.65e-02	28	30
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - tcr signaling	up-down	1.82	-1.61	1.44e-03	3.97e-02	94	105
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in gg ner	up-down	2.03	-1.68	9.86e-04	4.11e-02	32	37
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - recognition of dna damage by pcna containing replication complex	up-down	2.08	-1.74	3.14e-04	4.23e-02	23	28
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - anchoring of the basal body to the plasma membrane	up-down	1.81	-1.54	4.30e-03	4.27e-02	73	78
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - post chaperonin tubulin folding pathway	up-down	1.81	-1.74	2.23e-02	4.27e-02	11	17
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - programmed cell death	up-down	1.97	-1.47	1.57e-05	4.27e-02	151	161
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components	up-down	1.76	-1.71	2.23e-02	4.28e-02	12	13
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - abortive elongation of hiv 1 transcript in the absence of tat	up-down	1.69	-1.74	4.51e-02	4.32e-02	19	19
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna decay by 3 to 5 exoribonuclease	up-down	1.88	-1.68	1.09e-02	4.78e-02	13	13
Liver cancer	Alzheimer's disease	Canonical Pathways	reactome - pcna dependent long patch base excision repair	up-down	1.98	-1.7	3.15e-03	4.80e-02	19	20
