disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Thyroid cancer	Alzheimer's disease	Gene Ontology	rna binding	down-down	-1.39	-1.84	1.51e-04	5.63e-09	1524	1178
Thyroid cancer	Alzheimer's disease	Gene Ontology	rna processing	down-down	-1.69	-1.83	1.90e-08	5.63e-09	838	653
Thyroid cancer	Alzheimer's disease	Gene Ontology	ribosome	down-down	-2.15	-2.33	2.00e-08	7.59e-09	200	149
Thyroid cancer	Alzheimer's disease	Gene Ontology	ribosomal subunit	down-down	-2.18	-2.35	5.99e-08	1.83e-08	160	121
Thyroid cancer	Alzheimer's disease	Gene Ontology	protein targeting	down-down	-1.7	-1.99	2.87e-05	3.29e-08	394	306
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial transmembrane transport	down-down	-1.85	-2.48	2.45e-03	4.73e-08	87	64
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidoreductase activity acting on nad p h quinone or similar compound as acceptor	down-down	-2.4	-2.6	1.24e-06	4.96e-08	48	38
Thyroid cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane organization	down-down	-2.02	-2.58	1.20e-03	5.65e-08	45	31
Thyroid cancer	Alzheimer's disease	Gene Ontology	protein localization to organelle	down-down	-1.28	-1.65	4.64e-02	5.09e-07	889	715
Thyroid cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to organelle	down-down	-1.42	-1.8	9.44e-03	5.78e-07	520	434
Thyroid cancer	Alzheimer's disease	Gene Ontology	electron transfer activity	down-down	-1.64	-2.29	2.21e-02	7.98e-07	102	90
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidation reduction process	down-down	-1.62	-1.65	4.28e-07	9.32e-07	932	730
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transporting atp synthase complex	down-down	-2.2	-2.42	1.04e-04	1.35e-06	19	16
Thyroid cancer	Alzheimer's disease	Gene Ontology	structural constituent of ribosome	down-down	-1.99	-2.22	2.35e-05	1.75e-06	138	105
Thyroid cancer	Alzheimer's disease	Gene Ontology	cristae formation	down-down	-2.22	-2.46	5.01e-05	1.95e-06	32	23
Thyroid cancer	Alzheimer's disease	Gene Ontology	atp synthesis coupled proton transport	down-down	-2.19	-2.39	1.33e-04	2.62e-06	22	18
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidoreductase activity acting on nad p h	down-down	-1.7	-2.29	1.29e-02	2.80e-06	90	74
Thyroid cancer	Alzheimer's disease	Gene Ontology	mrna metabolic process	down-down	-1.66	-1.67	2.20e-07	2.87e-06	764	614
Thyroid cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex subunit organization	down-down	-1.74	-2.07	9.64e-04	5.07e-06	174	151
Thyroid cancer	Alzheimer's disease	Gene Ontology	large ribosomal subunit	down-down	-1.8	-2.25	3.05e-03	6.16e-06	102	73
Thyroid cancer	Alzheimer's disease	Gene Ontology	aerobic electron transport chain	down-down	-1.98	-2.35	7.52e-03	1.23e-05	17	14
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidoreductase activity acting on a heme group of donors	down-down	-1.9	-2.33	1.21e-02	1.27e-05	24	19
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transporting atp synthase activity rotational mechanism	down-down	-1.95	-2.34	7.25e-03	1.27e-05	15	13
Thyroid cancer	Alzheimer's disease	Gene Ontology	trna processing	down-down	-1.74	-2.11	7.01e-03	3.53e-05	121	89
Thyroid cancer	Alzheimer's disease	Gene Ontology	oxidoreductase activity	down-down	-1.69	-1.62	1.68e-07	4.21e-05	686	537
Thyroid cancer	Alzheimer's disease	Gene Ontology	rna splicing via transesterification reactions	down-down	-2.08	-1.79	1.50e-08	4.97e-05	317	261
Thyroid cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to membrane	down-down	-1.45	-1.78	2.98e-02	2.86e-04	296	224
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytoplasmic translation	down-down	-1.89	-1.99	2.33e-03	6.45e-04	88	68
Thyroid cancer	Alzheimer's disease	Gene Ontology	atp biosynthetic process	down-down	-1.71	-2.13	4.56e-02	6.93e-04	46	37
Thyroid cancer	Alzheimer's disease	Gene Ontology	trna modification	down-down	-1.73	-1.96	1.67e-02	8.15e-04	82	58
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transporting two sector atpase complex proton transporting domain	down-down	-1.91	-2.07	1.14e-02	8.88e-04	20	18
Thyroid cancer	Alzheimer's disease	Gene Ontology	rna splicing	down-down	-1.87	-1.63	1.76e-07	1.06e-03	397	320
Thyroid cancer	Alzheimer's disease	Gene Ontology	mrna processing	down-down	-1.84	-1.6	4.05e-08	1.21e-03	461	365
Thyroid cancer	Alzheimer's disease	Gene Ontology	u2 type spliceosomal complex	down-down	-1.63	-1.93	4.76e-02	1.70e-03	88	70
Thyroid cancer	Alzheimer's disease	Gene Ontology	small ribosomal subunit	down-down	-2.16	-1.97	5.76e-05	2.07e-03	62	52
Thyroid cancer	Alzheimer's disease	Gene Ontology	proton transporting atp synthase complex coupling factor f o	down-down	-2.06	-2.03	7.00e-04	2.59e-03	10	9
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial proton transporting atp synthase complex coupling factor f o	down-down	-2.02	-2	1.28e-03	2.99e-03	9	8
Thyroid cancer	Alzheimer's disease	Gene Ontology	spliceosomal complex	down-down	-2.01	-1.74	6.50e-06	3.09e-03	170	135
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial rna metabolic process	down-down	-1.72	-1.94	4.14e-02	3.90e-03	46	32
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of mitochondrial gene expression	down-down	-1.72	-2	4.67e-02	5.04e-03	28	17
Thyroid cancer	Alzheimer's disease	Gene Ontology	organelle assembly	down-down	-1.35	-1.41	8.16e-03	6.47e-03	791	571
Thyroid cancer	Alzheimer's disease	Gene Ontology	glutamate metabolic process	down-down	-1.76	-2	3.52e-02	6.96e-03	31	22
Thyroid cancer	Alzheimer's disease	Gene Ontology	protein localization to endoplasmic reticulum	down-down	-2.38	-1.69	1.50e-08	9.42e-03	118	98
Thyroid cancer	Alzheimer's disease	Gene Ontology	mitochondrial respiratory chain complex iii assembly	down-down	-1.77	-1.81	4.29e-02	1.11e-02	9	5
Thyroid cancer	Alzheimer's disease	Gene Ontology	protein targeting to membrane	down-down	-1.89	-1.64	9.98e-05	1.82e-02	169	126
Thyroid cancer	Alzheimer's disease	Gene Ontology	rna modification	down-down	-1.68	-1.61	8.93e-03	2.04e-02	152	106
Thyroid cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein specific protease activity	down-down	-1.58	-1.7	4.93e-02	2.45e-02	93	66
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytochrome complex assembly	down-down	-1.74	-1.76	4.30e-02	2.68e-02	34	16
Thyroid cancer	Alzheimer's disease	Gene Ontology	translational initiation	down-down	-2.32	-1.56	1.50e-08	3.21e-02	166	137
Thyroid cancer	Alzheimer's disease	Gene Ontology	cofactor binding	down-down	-1.4	-1.38	1.41e-02	3.27e-02	476	401
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	up-up	1.85	2.16	3.09e-06	7.41e-09	250	218
Thyroid cancer	Parkinson's disease	Canonical Pathways	naba - matrisome	up-up	1.91	1.66	1.49e-08	2.26e-08	951	731
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - extracellular matrix organization	up-up	2.44	1.93	1.49e-08	7.30e-08	295	251
Thyroid cancer	Parkinson's disease	Canonical Pathways	naba - matrisome associated	up-up	2.05	1.61	1.49e-08	1.22e-07	685	535
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - pathways in cancer	up-up	1.55	1.73	1.14e-03	1.26e-05	320	300
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	up-up	1.9	2.03	1.33e-04	7.53e-05	127	91
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - dna methylation	up-up	1.69	2.3	4.63e-02	9.57e-05	42	33
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - e2f pathway	up-up	1.6	2.12	4.11e-02	1.38e-04	73	68
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	up-up	1.96	1.94	6.25e-05	1.63e-04	107	100
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of the extracellular matrix	up-up	2.4	1.88	1.49e-08	2.56e-04	138	113
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - collagen formation	up-up	2.43	2.02	2.25e-08	2.98e-04	90	72
Thyroid cancer	Parkinson's disease	Canonical Pathways	naba - secreted factors	up-up	1.66	1.58	3.06e-04	6.07e-04	312	249
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - systemic lupus erythematosus	up-up	1.91	1.92	4.57e-04	6.13e-04	96	81
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - interleukin 10 signaling	up-up	2.12	2.07	8.15e-04	9.05e-04	43	43
Thyroid cancer	Parkinson's disease	Canonical Pathways	biocarta - hivnef pathway	up-up	1.68	2.04	2.71e-02	1.26e-03	53	53
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - jak stat signaling pathway	up-up	1.56	1.74	1.34e-02	1.48e-03	152	131
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - ptp1b pathway	up-up	1.87	2.02	8.53e-03	1.64e-03	52	49
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - collagen biosynthesis and modifying enzymes	up-up	2.08	1.93	7.44e-05	2.89e-03	67	51
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - notch signaling pathway	up-up	1.94	1.97	7.78e-03	3.93e-03	47	36
Thyroid cancer	Parkinson's disease	Canonical Pathways	naba - ecm regulators	up-up	2.24	1.56	1.49e-08	4.59e-03	230	184
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - integrin cell surface interactions	up-up	2.17	1.78	1.46e-05	5.21e-03	83	75
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - keratinization	up-up	1.89	1.77	7.69e-05	5.72e-03	128	75
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - upa upar pathway	up-up	2.29	1.95	8.46e-05	6.26e-03	41	38
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - delta np63 pathway	up-up	1.87	1.83	1.18e-02	7.35e-03	45	44
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - small cell lung cancer	up-up	1.53	1.66	4.81e-02	9.34e-03	84	84
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - formation of the cornified envelope	up-up	1.85	1.73	1.02e-03	1.00e-02	98	73
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - chronic myeloid leukemia	up-up	1.92	1.69	9.60e-04	1.27e-02	72	66
Thyroid cancer	Parkinson's disease	Canonical Pathways	biocarta - nkt pathway	up-up	1.8	1.97	2.72e-02	1.32e-02	25	24
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - leishmania infection	up-up	1.85	1.73	4.30e-03	1.32e-02	65	58
Thyroid cancer	Parkinson's disease	Canonical Pathways	biocarta - inflam pathway	up-up	1.78	1.89	2.61e-02	1.45e-02	26	22
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - deposition of new cenpa containing nucleosomes at the centromere	up-up	1.62	1.78	4.71e-02	1.54e-02	55	45
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - tap63 pathway	up-up	1.72	1.77	1.93e-02	1.56e-02	53	50
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - amb2 neutrophils pathway	up-up	1.92	1.8	9.91e-03	1.60e-02	41	40
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - apoptosis	up-up	1.63	1.61	1.92e-02	1.63e-02	86	82
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - interferon gamma signaling	up-up	1.87	1.62	1.64e-03	2.30e-02	84	66
Thyroid cancer	Parkinson's disease	Canonical Pathways	sa mmp cytokine connection	up-up	1.84	1.92	4.81e-02	2.41e-02	14	13
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - p53 downstream pathway	up-up	2.15	1.47	1.17e-06	2.44e-02	132	115
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - gpcr ligand binding	up-up	1.62	1.29	8.30e-05	2.53e-02	431	353
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - integrin1 pathway	up-up	2.38	1.69	8.52e-07	2.74e-02	65	60
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - integrin2 pathway	up-up	1.81	1.81	2.77e-02	2.74e-02	28	26
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - ecm proteoglycans	up-up	1.92	1.58	7.07e-04	2.80e-02	74	70
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - tnfs bind their physiological receptors	up-up	1.8	1.8	2.93e-02	2.97e-02	28	23
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - tp53 regulates transcription of cell death genes	up-up	1.89	1.74	9.94e-03	3.01e-02	43	34
Thyroid cancer	Parkinson's disease	Canonical Pathways	pid - il4 2pathway	up-up	1.72	1.62	1.54e-02	3.15e-02	62	57
Thyroid cancer	Parkinson's disease	Canonical Pathways	biocarta - dc pathway	up-up	1.79	1.82	4.45e-02	3.70e-02	17	16
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - leishmania infection	up-up	1.5	1.32	9.91e-03	4.24e-02	244	204
Thyroid cancer	Parkinson's disease	Canonical Pathways	naba - core matrisome	up-up	1.39	1.39	3.14e-02	4.37e-02	266	196
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - interferon alpha beta signaling	up-up	1.88	1.58	1.39e-03	4.37e-02	67	57
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	up-up	2.22	1.47	9.98e-08	4.61e-02	139	123
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - alzheimers disease	down-down	-1.72	-2.34	1.95e-03	7.41e-09	151	134
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - huntingtons disease	down-down	-2.07	-2.44	1.66e-06	7.41e-09	163	139
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - oxidative phosphorylation	down-down	-2.48	-2.77	1.49e-08	7.41e-09	111	91
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - parkinsons disease	down-down	-2.55	-2.79	1.49e-08	7.41e-09	106	89
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - complex i biogenesis	down-down	-2.42	-2.58	2.03e-07	7.41e-09	46	34
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - protein localization	down-down	-1.8	-2.34	6.65e-04	7.41e-09	159	131
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport	down-down	-2.59	-2.8	1.49e-08	7.41e-09	86	67
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	down-down	-2.74	-2.89	1.49e-08	7.41e-09	108	85
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - the citric acid tca cycle and respiratory electron transport	down-down	-2.57	-2.91	1.49e-08	7.41e-09	157	129
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	down-down	-1.56	-1.97	3.53e-03	2.87e-07	282	220
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial protein import	down-down	-1.79	-2.4	8.74e-03	5.97e-07	63	47
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - translation	down-down	-1.85	-1.9	5.81e-06	3.81e-06	267	212
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - cristae formation	down-down	-2.25	-2.36	1.07e-04	4.92e-06	29	23
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of rna	down-down	-1.5	-1.64	4.06e-04	1.80e-05	618	506
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of amino acids and derivatives	down-down	-1.84	-1.74	1.45e-06	6.73e-05	342	281
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial biogenesis	down-down	-2.05	-1.85	5.92e-05	1.25e-03	90	74
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - formation of atp by chemiosmotic coupling	down-down	-2.22	-2.11	7.98e-05	1.36e-03	16	14
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - protein export	down-down	-2	-2	7.89e-03	2.15e-03	23	19
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	down-down	-1.54	-1.73	2.45e-02	3.22e-03	149	133
Thyroid cancer	Parkinson's disease	Canonical Pathways	reactome - cellular responses to external stimuli	down-down	-1.43	-1.41	6.76e-03	8.58e-03	550	475
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - butanoate metabolism	down-down	-1.92	-1.86	6.75e-03	9.53e-03	33	31
Thyroid cancer	Parkinson's disease	Canonical Pathways	biocarta - etc pathway	down-down	-1.82	-1.85	2.91e-02	2.18e-02	10	9
Thyroid cancer	Parkinson's disease	Canonical Pathways	kegg - valine leucine and isoleucine degradation	down-down	-2.31	-1.74	1.36e-05	2.37e-02	44	40
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	up-up	1.85	2.67	3.09e-06	5.07e-09	250	218
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - core matrisome	up-up	1.39	2.28	3.14e-02	5.07e-09	266	196
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome	up-up	1.91	2.47	1.49e-08	5.07e-09	951	733
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome associated	up-up	2.05	2.33	1.49e-08	5.07e-09	685	537
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - secreted factors	up-up	1.66	2.17	3.06e-04	5.07e-09	312	249
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - extracellular matrix organization	up-up	2.44	2.54	1.49e-08	5.07e-09	295	251
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	up-up	1.9	2.57	1.33e-04	5.07e-09	127	91
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	up-up	1.96	2.45	6.25e-05	2.48e-08	107	100
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - ecm regulators	up-up	2.24	2.1	1.49e-08	7.39e-08	230	185
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	up-up	1.72	1.9	2.18e-05	8.78e-07	311	261
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen formation	up-up	2.43	2.28	2.25e-08	4.05e-06	90	72
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - ecm proteoglycans	up-up	1.92	2.29	7.07e-04	4.05e-06	74	70
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	up-up	2.22	2.12	9.98e-08	4.29e-06	139	124
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - ecm receptor interaction	up-up	2.3	2.19	8.54e-07	9.74e-06	81	76
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - cell adhesion molecules cams	up-up	1.89	2.09	7.51e-05	9.90e-06	128	108
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - pathways in cancer	up-up	1.55	1.76	1.14e-03	1.33e-05	320	300
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the cornified envelope	up-up	1.85	2.17	1.02e-03	1.33e-05	98	73
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of collagen fibrils and other multimeric structures	up-up	2.29	2.32	5.04e-06	1.94e-05	61	52
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - keratinization	up-up	1.89	2.2	7.69e-05	2.28e-05	128	75
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - gpcr ligand binding	up-up	1.62	1.69	8.30e-05	2.32e-05	431	353
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - non integrin membrane ecm interactions	up-up	2.49	2.25	7.37e-08	3.83e-05	56	54
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of the extracellular matrix	up-up	2.4	1.95	1.49e-08	5.05e-05	138	113
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - integrin cell surface interactions	up-up	2.17	2.11	1.46e-05	7.96e-05	83	75
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - jak stat signaling pathway	up-up	1.56	1.95	1.34e-02	1.13e-04	152	131
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - integrin1 pathway	up-up	2.38	2.19	8.52e-07	1.46e-04	65	60
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen degradation	up-up	2.08	2.14	2.07e-04	1.58e-04	64	55
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - peptide ligand binding receptors	up-up	1.51	1.76	1.29e-02	2.99e-04	186	160
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - il4 2pathway	up-up	1.72	2.09	1.54e-02	3.43e-04	62	57
Thyroid cancer	Alzheimer's disease	Canonical Pathways	sa mmp cytokine connection	up-up	1.84	2.31	4.81e-02	3.66e-04	14	13
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - ptp1b pathway	up-up	1.87	2.2	8.53e-03	4.39e-04	52	49
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by interleukins	up-up	1.86	1.54	2.63e-08	4.58e-04	438	396
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - graft versus host disease	up-up	1.88	2.25	1.04e-02	4.94e-04	35	23
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - autoimmune thyroid disease	up-up	1.79	2.17	1.59e-02	5.74e-04	46	34
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 10 signaling	up-up	2.12	2.12	8.15e-04	5.74e-04	43	43
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - asthma	up-up	1.9	2.17	9.91e-03	9.24e-04	26	24
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen biosynthesis and modifying enzymes	up-up	2.08	1.99	7.44e-05	9.76e-04	67	51
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - syndecan interactions	up-up	2.38	2.15	1.02e-05	1.09e-03	25	24
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - systemic lupus erythematosus	up-up	1.91	1.87	4.57e-04	1.13e-03	96	81
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - allograft rejection	up-up	2.08	2.24	1.27e-03	1.19e-03	33	26
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - laminin interactions	up-up	1.9	2.13	1.80e-02	1.82e-03	30	28
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - dc pathway	up-up	1.79	2.16	4.45e-02	2.21e-03	17	16
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of insulin like growth factor igf transport and uptake by insulin like growth factor binding proteins igfbps	up-up	2.06	1.75	9.50e-06	2.72e-03	121	106
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - hemostasis	up-up	1.73	1.38	2.87e-08	3.82e-03	598	521
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cell junction organization	up-up	2.12	1.73	2.02e-05	3.84e-03	89	73
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - collagens	up-up	1.75	2.02	3.03e-02	4.60e-03	44	31
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen chain trimerization	up-up	1.75	2.02	3.03e-02	4.60e-03	44	31
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - type i hemidesmosome assembly	up-up	2.08	1.98	1.96e-03	4.60e-03	11	11
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - delta np63 pathway	up-up	1.87	1.93	1.18e-02	4.76e-03	45	44
Thyroid cancer	Alzheimer's disease	Canonical Pathways	naba - ecm affiliated	up-up	1.78	1.73	1.23e-03	4.78e-03	143	103
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - met activates ptk2 signaling	up-up	2.33	2.01	8.09e-05	4.79e-03	30	28
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - viral myocarditis	up-up	1.64	1.74	3.46e-02	5.49e-03	65	58
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - e2f pathway	up-up	1.6	1.81	4.11e-02	5.60e-03	73	69
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - amb2 neutrophils pathway	up-up	1.92	1.9	9.91e-03	5.99e-03	41	40
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - ctl pathway	up-up	1.86	2.03	4.96e-02	6.32e-03	13	12
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - tap63 pathway	up-up	1.72	1.77	1.93e-02	6.97e-03	53	50
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - inflam pathway	up-up	1.78	2.02	2.61e-02	7.11e-03	26	22
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by gpcr	up-up	1.42	1.31	2.93e-04	7.64e-03	840	657
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cell communication	up-up	2.08	1.59	2.93e-06	9.01e-03	125	107
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - leishmania infection	up-up	1.85	1.69	4.30e-03	9.48e-03	65	58
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - leukocyte transendothelial migration	up-up	1.96	1.6	3.08e-04	1.46e-02	112	102
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - met promotes cell motility	up-up	2.15	1.82	6.93e-04	1.49e-02	41	38
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - small cell lung cancer	up-up	1.53	1.64	4.81e-02	1.49e-02	84	84
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - cytokine signaling in immune system	up-up	1.82	1.25	1.49e-08	1.50e-02	811	707
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - integrin2 pathway	up-up	1.81	1.92	2.77e-02	1.58e-02	28	26
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - upa upar pathway	up-up	2.29	1.81	8.46e-05	1.61e-02	41	38
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - dna methylation	up-up	1.69	1.79	4.63e-02	1.78e-02	42	33
Thyroid cancer	Alzheimer's disease	Canonical Pathways	biocarta - nkt pathway	up-up	1.8	1.84	2.72e-02	1.94e-02	25	24
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - foxm1 pathway	up-up	1.76	1.77	3.13e-02	1.94e-02	40	39
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - focal adhesion	up-up	2.06	1.51	3.15e-07	1.98e-02	195	184
Thyroid cancer	Alzheimer's disease	Canonical Pathways	pid - integrin3 pathway	up-up	2.02	1.72	1.99e-03	2.06e-02	42	41
Thyroid cancer	Alzheimer's disease	Canonical Pathways	kegg - notch signaling pathway	up-up	1.94	1.78	7.78e-03	2.10e-02	47	36
Thyroid cancer	Alzheimer's disease	Canonical Pathways	reactome - tnfs bind their physiological receptors	up-up	1.8	1.83	2.93e-02	2.10e-02	28	23
