disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Bladder cancer	Alzheimer's disease	Gene Ontology	methylosome	up-down	1.85	-1.88	1.25e-02	1.63e-02	12	12
Bladder cancer	Alzheimer's disease	Gene Ontology	rna polymerase activity	up-down	1.66	-1.81	3.12e-02	1.72e-02	37	29
Bladder cancer	Alzheimer's disease	Gene Ontology	small nucleolar ribonucleoprotein complex	up-down	1.96	-1.86	7.96e-03	1.73e-02	20	17
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule associated complex	up-down	1.78	-1.62	9.18e-04	1.83e-02	134	104
Bladder cancer	Alzheimer's disease	Gene Ontology	rna modification	up-down	1.98	-1.61	7.09e-06	2.04e-02	144	106
Bladder cancer	Alzheimer's disease	Gene Ontology	cytoskeleton dependent cytokinesis	up-down	1.7	-1.7	6.36e-03	2.39e-02	85	67
Bladder cancer	Alzheimer's disease	Gene Ontology	positive regulation of establishment of protein localization to telomere	up-down	1.79	-1.82	1.08e-02	2.39e-02	8	8
Bladder cancer	Alzheimer's disease	Gene Ontology	protein localization to nucleoplasm	up-down	1.88	-1.82	8.44e-03	2.39e-02	10	8
Bladder cancer	Alzheimer's disease	Gene Ontology	nucleoid	up-down	2.22	-1.77	2.64e-05	2.53e-02	40	36
Bladder cancer	Alzheimer's disease	Gene Ontology	mitotic cell cycle	up-down	1.98	-1.31	6.96e-09	2.61e-02	911	792
Bladder cancer	Alzheimer's disease	Gene Ontology	smn sm protein complex	up-down	1.75	-1.85	3.92e-02	2.72e-02	15	13
Bladder cancer	Alzheimer's disease	Gene Ontology	spindle	up-down	2.09	-1.46	6.96e-09	2.80e-02	319	261
Bladder cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to telomere	up-down	1.86	-1.75	1.07e-02	2.82e-02	16	16
Bladder cancer	Alzheimer's disease	Gene Ontology	mitotic cytokinesis	up-down	1.87	-1.73	2.05e-03	2.84e-02	64	51
Bladder cancer	Alzheimer's disease	Gene Ontology	postreplication repair	up-down	1.88	-1.73	2.13e-03	2.85e-02	48	39
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule organizing center	up-down	1.52	-1.36	1.00e-04	3.16e-02	674	520
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization involved in mitosis	up-down	2.26	-1.53	1.80e-08	3.45e-02	119	109
Bladder cancer	Alzheimer's disease	Gene Ontology	proteasome regulatory particle lid subcomplex	up-down	1.73	-1.78	1.56e-02	3.59e-02	6	7
Bladder cancer	Alzheimer's disease	Gene Ontology	u5 snrnp	up-down	1.81	-1.77	2.39e-02	3.73e-02	15	14
Bladder cancer	Alzheimer's disease	Gene Ontology	spindle microtubule	up-down	2.03	-1.66	2.80e-04	3.82e-02	55	48
Bladder cancer	Alzheimer's disease	Gene Ontology	condensed chromosome centromeric region	up-down	2.85	-1.57	6.96e-09	3.88e-02	109	87
Bladder cancer	Alzheimer's disease	Gene Ontology	ncrna export from nucleus	up-down	1.84	-1.7	8.72e-03	4.01e-02	33	31
Bladder cancer	Alzheimer's disease	Gene Ontology	90s preribosome	up-down	2.11	-1.75	4.96e-04	4.18e-02	28	21
Bladder cancer	Alzheimer's disease	Gene Ontology	chaperonin containing t complex	up-down	1.75	-1.77	2.78e-02	4.28e-02	9	9
Bladder cancer	Alzheimer's disease	Gene Ontology	ciliary basal body plasma membrane docking	up-down	1.68	-1.54	7.46e-03	4.35e-02	88	77
Bladder cancer	Alzheimer's disease	Gene Ontology	microtubule depolymerization	up-down	1.71	-1.7	3.49e-02	4.49e-02	41	35
Bladder cancer	Alzheimer's disease	Gene Ontology	dna templated transcription termination	up-down	1.94	-1.58	5.93e-04	4.82e-02	67	58
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	down-up	-1.92	2.67	6.62e-07	5.07e-09	234	218
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - core matrisome	down-up	-2.1	2.28	1.80e-08	5.07e-09	249	196
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome	down-up	-1.55	2.47	2.75e-08	5.07e-09	893	733
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome associated	down-up	-1.22	2.33	1.88e-02	5.07e-09	644	537
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - extracellular matrix organization	down-up	-1.84	2.54	1.70e-06	5.07e-09	276	251
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	down-up	-2.67	2.57	7.44e-09	5.07e-09	106	91
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 4 and interleukin 13 signaling	down-up	-1.62	2.45	1.18e-02	2.48e-08	102	100
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - hematopoietic cell lineage	down-up	-2.55	2.4	5.32e-08	2.22e-07	77	78
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - ecm glycoproteins	down-up	-2.11	2.16	1.79e-07	6.72e-07	174	135
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	down-up	-1.29	1.9	4.49e-02	8.78e-07	298	261
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - complement cascade	down-up	-2.38	2.46	5.20e-06	9.69e-07	52	50
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - elastic fibre formation	down-up	-2.19	2.57	2.93e-04	1.42e-06	41	37
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen formation	down-up	-1.61	2.28	2.13e-02	4.05e-06	85	72
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - ecm proteoglycans	down-up	-1.73	2.29	1.49e-02	4.05e-06	72	70
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cell surface interactions at the vascular wall	down-up	-1.42	2.12	4.66e-02	4.29e-06	128	124
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - molecules associated with elastic fibres	down-up	-2.33	2.48	1.20e-04	6.69e-06	34	32
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - complement and coagulation cascades	down-up	-2.15	2.29	3.74e-05	7.62e-06	65	64
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - ecm receptor interaction	down-up	-1.63	2.19	1.19e-02	9.74e-06	78	76
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - cell adhesion molecules cams	down-up	-2.13	2.09	2.84e-06	9.90e-06	116	108
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - pathways in cancer	down-up	-1.33	1.76	3.46e-02	1.33e-05	312	300
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of collagen fibrils and other multimeric structures	down-up	-1.73	2.32	1.24e-02	1.94e-05	58	52
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - non integrin membrane ecm interactions	down-up	-1.68	2.25	2.19e-02	3.83e-05	55	54
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - integrin cell surface interactions	down-up	-2.11	2.11	7.16e-05	7.96e-05	80	75
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - jak stat signaling pathway	down-up	-1.82	1.95	1.44e-04	1.13e-04	142	131
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - intestinal immune network for iga production	down-up	-1.84	2.31	1.98e-02	1.42e-04	37	35
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - integrin1 pathway	down-up	-2.05	2.19	2.93e-04	1.46e-04	63	60
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - pd 1 signaling	down-up	-1.83	2.35	3.48e-02	2.14e-04	16	16
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - chemokine receptors bind chemokines	down-up	-1.93	2.06	2.31e-03	3.21e-04	51	50
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by interleukins	down-up	-1.27	1.54	4.23e-02	4.58e-04	420	396
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - graft versus host disease	down-up	-2.29	2.25	5.03e-04	4.94e-04	23	23
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - autoimmune thyroid disease	down-up	-1.76	2.17	1.99e-02	5.74e-04	33	34
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 10 signaling	down-up	-2.02	2.12	1.05e-03	5.74e-04	43	43
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - asthma	down-up	-1.83	2.17	3.02e-02	9.24e-04	24	24
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen biosynthesis and modifying enzymes	down-up	-1.64	1.99	1.44e-02	9.76e-04	63	51
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - allograft rejection	down-up	-2.04	2.24	7.21e-03	1.19e-03	26	26
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - laminin interactions	down-up	-2.08	2.13	1.76e-03	1.82e-03	28	28
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - hemostasis	down-up	-1.53	1.38	2.67e-06	3.82e-03	559	521
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - tob1 pathway	down-up	-2.12	2.11	4.38e-03	4.45e-03	17	18
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - generation of second messenger molecules	down-up	-2.53	2.02	6.76e-06	4.45e-03	27	28
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - il17 pathway	down-up	-2.23	2.06	1.29e-03	4.50e-03	14	15
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - collagens	down-up	-1.75	2.02	2.65e-02	4.60e-03	41	31
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - collagen chain trimerization	down-up	-1.75	2.02	2.65e-02	4.60e-03	41	31
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - viral myocarditis	down-up	-1.87	1.74	3.63e-03	5.49e-03	58	58
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - initial triggering of complement	down-up	-2.01	2.05	6.85e-03	5.65e-03	20	19
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - tcr pathway	down-up	-2.08	1.81	1.37e-04	5.75e-03	60	56
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - amb2 neutrophils pathway	down-up	-1.7	1.9	2.86e-02	5.99e-03	40	40
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - comp pathway	down-up	-2.21	2.04	2.13e-03	6.14e-03	17	16
Bladder cancer	Alzheimer's disease	Canonical Pathways	naba - basement membranes	down-up	-2.05	1.95	1.84e-03	6.28e-03	39	32
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - ctl pathway	down-up	-2.11	2.03	4.69e-03	6.32e-03	11	12
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - integrin cs pathway	down-up	-2.19	2.01	1.49e-03	7.64e-03	24	22
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by gpcr	down-up	-1.37	1.31	3.18e-05	7.64e-03	798	657
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - il23 pathway	down-up	-2.15	1.88	1.58e-03	8.48e-03	37	35
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - hes hey pathway	down-up	-1.66	1.87	2.50e-02	8.71e-03	45	42
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - tcra pathway	down-up	-2.01	1.95	8.86e-03	9.31e-03	8	9
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - leishmania infection	down-up	-1.97	1.69	1.73e-03	9.48e-03	58	58
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - il 6 type cytokine receptor ligand interactions	down-up	-2.03	2.01	9.58e-03	1.20e-02	15	14
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - alternative pathway	down-up	-1.93	1.92	1.48e-02	1.33e-02	9	9
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - granulocytes pathway	down-up	-2.07	1.93	6.55e-03	1.36e-02	15	15
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 6 family signaling	down-up	-2.23	1.89	6.44e-04	1.42e-02	22	21
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - leukocyte transendothelial migration	down-up	-2.04	1.6	2.00e-05	1.46e-02	108	102
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cytokine signaling in immune system	down-up	-1.2	1.25	7.70e-03	1.50e-02	763	707
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - integrin2 pathway	down-up	-1.98	1.92	6.11e-03	1.58e-02	27	26
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - fcer1 pathway	down-up	-2.15	1.63	1.63e-04	1.59e-02	59	58
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - il2 stat5 pathway	down-up	-1.88	1.78	1.09e-02	1.69e-02	30	30
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - alk pathway	down-up	-2.14	1.8	1.44e-03	1.77e-02	35	34
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - bcr 5pathway	down-up	-1.86	1.74	4.69e-03	1.98e-02	62	60
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - focal adhesion	down-up	-2.02	1.51	8.64e-07	1.98e-02	190	184
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - ami pathway	down-up	-1.76	1.81	3.88e-02	2.28e-02	19	19
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - nthi pathway	down-up	-1.7	1.87	4.75e-02	2.28e-02	22	22
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - cd8 tcr pathway	down-up	-1.91	1.68	3.37e-03	2.28e-02	50	47
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - lair pathway	down-up	-2.4	1.88	2.38e-04	2.43e-02	17	17
Bladder cancer	Alzheimer's disease	Canonical Pathways	pid - avb3 integrin pathway	down-up	-1.76	1.53	1.06e-02	2.93e-02	70	68
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - classic pathway	down-up	-2.07	1.76	6.94e-03	3.03e-02	12	11
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - p2y receptors	down-up	-1.81	1.8	4.67e-02	3.07e-02	11	10
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - blymphocyte pathway	down-up	-1.98	1.79	9.73e-03	3.43e-02	9	9
Bladder cancer	Alzheimer's disease	Canonical Pathways	biocarta - il7 pathway	down-up	-2.19	1.79	1.82e-03	3.70e-02	16	16
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - arrhythmogenic right ventricular cardiomyopathy arvc	down-up	-1.91	1.58	1.99e-03	3.99e-02	70	66
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - creation of c4 and c2 activators	down-up	-1.84	1.8	2.86e-02	4.16e-02	14	13
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - toll like receptor cascades	down-up	-1.51	1.43	8.70e-03	4.28e-02	141	132
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen activates b cell receptor bcr leading to generation of second messengers	down-up	-1.99	1.7	4.69e-03	4.52e-02	30	27
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - oxidative phosphorylation	up-down	1.52	-3.34	4.56e-02	5.07e-09	102	91
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.02	-2.64	1.91e-04	5.07e-09	65	60
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.21	-2.6	7.06e-06	5.07e-09	63	62
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.77	-2.65	9.31e-03	5.07e-09	48	48
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.85	-2.16	7.44e-09	5.07e-09	259	234
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.61	-2.72	4.11e-02	5.07e-09	54	51
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.68	-2.47	7.44e-09	5.07e-09	120	113
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	1.63	-2.45	1.80e-03	5.07e-09	209	197
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	1.61	-2.51	1.23e-02	5.07e-09	118	113
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	up-down	2.14	-2.2	7.44e-09	5.07e-09	579	508
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial protein import	up-down	1.63	-2.66	4.52e-02	5.07e-09	57	47
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	2.34	-2.76	4.15e-08	5.07e-09	90	61
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2	-2.26	2.03e-06	5.07e-09	172	163
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.59	-2.28	7.44e-09	5.07e-09	207	185
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	1.85	-2.85	5.00e-03	5.07e-09	49	50
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.17	-2.68	1.30e-05	5.07e-09	66	65
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of pten stability and activity	up-down	1.63	-2.58	2.71e-02	5.07e-09	63	63
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.54	-2.85	4.71e-02	5.07e-09	60	55
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	up-down	1.55	-3.3	3.57e-02	5.07e-09	100	85
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.6	-2.35	7.44e-09	5.07e-09	169	152
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.2	-2.7	1.91e-06	5.07e-09	83	77
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	1.92	-2.54	8.85e-04	5.07e-09	66	66
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - translation	up-down	1.95	-2.49	2.56e-07	5.07e-09	248	212
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2	-2.6	4.93e-04	5.32e-09	53	52
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.63	-2.6	4.82e-02	6.93e-09	50	49
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	1.88	-2.64	6.55e-03	7.66e-09	39	39
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	1.6	-2.57	4.02e-02	8.12e-09	51	51
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.38	-2.48	1.66e-08	1.16e-08	80	78
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.78	-2.63	1.25e-02	1.37e-08	43	43
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.29	-1.65	4.56e-03	2.07e-08	1233	1021
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.28	-2.49	2.50e-07	2.21e-08	78	73
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.13	-2.51	5.28e-05	2.48e-08	56	57
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.67	-2.48	2.04e-02	5.04e-08	69	67
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.69	-2.39	1.12e-02	7.19e-08	79	76
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	1.78	-2.49	8.86e-03	7.39e-08	52	51
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.57	-2.22	7.44e-09	9.31e-08	145	137
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.64	-2.46	3.93e-02	1.18e-07	57	57
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.84	-2.45	5.19e-03	1.96e-07	50	51
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.61	-2.2	7.44e-09	5.17e-07	154	140
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	2.13	-2.31	6.42e-06	5.78e-07	80	77
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	2.5	-1.84	7.44e-09	1.80e-06	348	316
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.64	-1.7	7.44e-09	1.81e-06	588	534
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - uch proteinases	up-down	1.82	-2.25	2.70e-03	1.99e-06	82	76
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.08	-2.31	7.49e-05	2.00e-06	63	61
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	up-down	2.22	-2.01	7.44e-09	2.11e-06	212	188
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	1.87	-2.3	1.58e-03	2.86e-06	73	69
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	2.03	-2.23	2.28e-05	3.27e-06	102	95
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	1.62	-2.1	7.50e-03	7.24e-06	134	126
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	1.91	-2.38	4.29e-03	1.01e-05	36	32
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.67	-1.7	7.44e-09	1.21e-05	485	444
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.35	-1.65	1.99e-02	3.11e-05	507	475
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - pten regulation	up-down	1.54	-2.05	2.99e-02	4.83e-05	130	118
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.77	-2.11	1.26e-03	5.04e-05	119	104
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	1.82	-2.3	1.16e-02	5.35e-05	36	28
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.39	-1.93	7.44e-09	6.43e-05	143	138
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mhc class ii antigen presentation	up-down	1.53	-2.03	3.73e-02	6.46e-05	106	97
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	up-down	2.1	-1.91	1.02e-07	8.89e-05	167	147
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.87	-2.11	8.23e-04	1.23e-04	79	74
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.59	-1.85	6.37e-03	2.58e-04	171	160
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.47	-1.82	1.75e-02	3.65e-04	181	157
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.59	-1.76	2.53e-03	3.66e-04	241	217
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing	up-down	2.25	-1.95	3.99e-07	4.38e-04	99	84
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	1.99	-2.03	2.94e-04	6.07e-04	60	56
Bladder cancer	Alzheimer's disease	Canonical Pathways	kegg - spliceosome	up-down	2.1	-1.88	2.83e-06	8.97e-04	107	97
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna processing	up-down	1.86	-1.8	4.96e-05	9.76e-04	163	146
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - viral messenger rna synthesis	up-down	2.11	-2.03	3.40e-04	1.19e-03	39	38
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	up-down	2.15	-2.01	4.28e-05	1.44e-03	54	47
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.74	-1.83	7.44e-09	1.78e-03	101	86
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.46	-1.64	7.44e-09	1.89e-03	283	254
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing minor pathway	up-down	2.07	-2.04	2.93e-04	2.09e-03	50	43
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	1.99	-1.95	8.17e-04	2.35e-03	48	44
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	1.9	-1.57	1.57e-07	4.27e-03	335	291
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.11	-1.8	9.70e-06	6.27e-03	86	75
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	2.23	-1.88	6.73e-06	6.43e-03	52	46
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	1.95	-1.88	3.45e-03	7.78e-03	35	34
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.99	-1.72	1.08e-04	8.48e-03	86	82
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna capping	up-down	1.73	-1.93	2.15e-02	9.80e-03	27	27
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - formation of the early elongation complex	up-down	1.8	-1.9	1.99e-02	1.04e-02	28	28
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.43	-1.69	7.44e-09	1.21e-02	122	109
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - translesion synthesis by polh	up-down	1.79	-1.89	1.97e-02	1.24e-02	19	18
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.69	-1.67	1.43e-02	1.65e-02	65	61
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - glycolysis	up-down	2.06	-1.67	8.68e-05	1.65e-02	66	63
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - recruitment of mitotic centrosome proteins and complexes	up-down	1.57	-1.74	4.23e-02	1.85e-02	70	65
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - gluconeogenesis	up-down	1.94	-1.82	3.55e-03	1.93e-02	33	32
Bladder cancer	Alzheimer's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	2.16	-1.68	1.25e-06	1.98e-02	96	94
