disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	1.9	-2.52	4.93e-04	7.41e-09	71	66
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.71	-2.41	3.59e-03	7.75e-09	82	76
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.23	-2.51	3.08e-07	8.71e-09	65	62
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	1.9	-2.45	3.25e-04	1.33e-08	68	60
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of dvl	up-down	1.83	-2.49	3.00e-03	1.61e-08	54	51
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.18	-2.47	3.55e-07	1.74e-08	68	65
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.03	-2.51	8.78e-05	2.06e-08	58	57
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.19	-2.41	1.57e-07	2.19e-08	86	77
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.23	-2.4	9.80e-08	2.26e-08	82	73
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.38	-2.14	6.20e-09	2.62e-08	222	184
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	1.89	-2.4	2.08e-04	2.78e-08	83	77
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - stabilization of p53	up-down	1.91	-2.45	9.29e-04	4.71e-08	54	51
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.89	-2.42	1.46e-03	1.25e-07	53	51
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.84	-2.44	1.94e-03	1.37e-07	59	57
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.06	-2.37	2.45e-05	1.37e-07	65	61
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	1.81	-2.37	6.44e-04	1.47e-07	92	61
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.61	-2.13	2.13e-03	2.07e-07	194	155
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.67	-2.44	1.93e-02	2.63e-07	52	49
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	up-down	1.37	-1.97	3.11e-02	2.87e-07	282	220
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.63	-2.26	1.99e-02	7.53e-07	72	67
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	1.65	-2.35	3.02e-02	8.24e-07	60	56
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.41	-2.23	6.20e-09	9.96e-07	82	78
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - abc family proteins mediated transport	up-down	1.46	-2.21	4.46e-02	1.34e-06	99	84
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - uch proteinases	up-down	2.03	-2.21	2.28e-05	1.46e-06	90	76
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - downstream signaling events of b cell receptor bcr	up-down	1.54	-2.27	4.00e-02	1.56e-06	78	72
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - mhc class ii antigen presentation	up-down	1.85	-2.15	2.47e-04	1.56e-06	115	97
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - dna replication	up-down	2.51	-2.14	6.20e-09	1.90e-06	123	113
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.6	-1.87	4.93e-04	3.81e-06	289	235
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - fceri mediated nf kb activation	up-down	1.73	-2.2	3.58e-03	4.50e-06	80	71
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.1	-2.16	1.56e-06	5.15e-06	93	74
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.69	-1.88	6.20e-09	5.27e-06	272	233
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - transport to the golgi and subsequent modification	up-down	1.43	-2	4.33e-02	6.83e-06	176	149
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.6	-1.96	6.20e-09	1.05e-05	152	137
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - class i mhc mediated antigen processing presentation	up-down	1.43	-1.8	7.20e-03	1.21e-05	357	261
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - s phase	up-down	2.32	-1.98	6.20e-09	1.29e-05	157	140
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - pten regulation	up-down	1.5	-2.04	2.73e-02	1.35e-05	135	118
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of rna	up-down	1.71	-1.64	3.28e-08	1.80e-05	618	506
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - m phase	up-down	2.44	-1.7	6.20e-09	7.53e-05	377	315
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.84	-2.03	6.85e-04	7.86e-05	91	82
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.59	-1.88	3.71e-03	9.08e-05	170	147
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.74	-1.84	1.09e-04	9.74e-05	179	160
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.46	-1.44	2.93e-07	9.81e-05	1328	1015
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.7	-1.76	4.79e-05	1.06e-04	256	217
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - antigen processing cross presentation	up-down	1.79	-2.01	9.05e-04	1.15e-04	95	82
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.68	-2.02	4.64e-03	1.59e-04	96	88
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.32	-1.86	6.20e-09	2.45e-04	146	138
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	1.79	-2.11	9.83e-03	2.56e-04	39	32
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - metabolism of carbohydrates	up-down	1.35	-1.72	4.00e-02	2.58e-04	287	247
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	1.87	-1.89	1.60e-04	7.92e-04	108	94
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cilium assembly	up-down	1.54	-1.8	7.38e-03	8.29e-04	192	146
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - adaptive immune system	up-down	1.57	-1.49	9.56e-07	9.50e-04	729	565
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - programmed cell death	up-down	1.44	-1.72	2.63e-02	9.95e-04	174	161
Breast cancer	Parkinson's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.52	-1.76	1.88e-02	1.16e-03	151	130
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - glycolysis	up-down	1.86	-1.89	8.57e-04	1.26e-03	71	63
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	1.7	-1.87	8.33e-03	1.61e-03	77	68
Breast cancer	Parkinson's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	1.73	-2.01	1.92e-02	2.13e-03	38	28
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle	up-down	2.61	-1.47	6.20e-09	2.16e-03	628	533
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.6	-1.52	6.20e-09	2.41e-03	518	443
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.83	-1.87	6.73e-04	2.41e-03	82	73
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - tcr signaling	up-down	1.79	-1.78	4.71e-04	2.63e-03	111	105
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - runx1 regulates transcription of genes involved in differentiation of hscs	up-down	2.11	-1.78	4.26e-07	3.65e-03	103	94
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.33	-1.41	1.61e-02	8.58e-03	550	475
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	2.29	-1.58	6.20e-09	1.34e-02	132	108
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - signaling by notch	up-down	1.61	-1.55	1.05e-03	1.77e-02	210	180
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - snrnp assembly	up-down	2.17	-1.77	8.14e-06	2.17e-02	51	44
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	1.63	-1.67	1.70e-02	2.23e-02	64	55
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - infectious disease	up-down	1.37	-1.35	4.36e-03	2.30e-02	675	580
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - kinesins	up-down	2.07	-1.73	2.56e-05	2.99e-02	55	42
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - tcf dependent signaling in response to wnt	up-down	1.54	-1.51	3.64e-03	3.05e-02	205	172
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - signaling by wnt	up-down	1.34	-1.47	2.70e-02	3.11e-02	301	250
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - nuclear envelope ne reassembly	up-down	1.88	-1.65	9.10e-04	3.28e-02	69	54
Breast cancer	Parkinson's disease	Canonical Pathways	reactome - cholesterol biosynthesis	up-down	1.7	-1.71	2.97e-02	4.45e-02	24	20
Breast cancer	Alzheimer's disease	Canonical Pathways	naba - core matrisome	down-up	-1.62	2.28	1.63e-04	5.07e-09	266	196
Breast cancer	Alzheimer's disease	Canonical Pathways	naba - matrisome	down-up	-1.31	2.47	4.22e-04	5.07e-09	951	733
Breast cancer	Alzheimer's disease	Canonical Pathways	naba - ecm glycoproteins	down-up	-1.87	2.16	4.42e-06	6.72e-07	187	135
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - complement cascade	down-up	-1.66	2.46	1.83e-02	9.69e-07	57	50
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - complement and coagulation cascades	down-up	-1.46	2.29	4.24e-02	7.62e-06	67	64
Breast cancer	Alzheimer's disease	Canonical Pathways	pid - angiopoietin receptor pathway	down-up	-1.62	2.15	2.26e-02	3.10e-04	49	48
Breast cancer	Alzheimer's disease	Canonical Pathways	pid - ap1 pathway	down-up	-1.59	1.96	2.75e-02	9.76e-04	70	67
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - laminin interactions	down-up	-2.24	2.13	7.40e-05	1.82e-03	30	28
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cell junction organization	down-up	-1.71	1.73	4.17e-03	3.84e-03	89	73
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - type i hemidesmosome assembly	down-up	-1.84	1.98	1.92e-02	4.60e-03	11	11
Breast cancer	Alzheimer's disease	Canonical Pathways	naba - basement membranes	down-up	-1.78	1.95	1.07e-02	6.28e-03	40	32
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cell communication	down-up	-1.62	1.59	7.38e-03	9.01e-03	125	107
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - phase i functionalization of compounds	down-up	-1.93	1.68	1.38e-04	1.03e-02	100	85
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - il 6 type cytokine receptor ligand interactions	down-up	-1.77	2.01	4.63e-02	1.20e-02	16	14
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - response to metal ions	down-up	-1.98	1.95	5.90e-03	1.36e-02	12	12
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - interleukin 6 family signaling	down-up	-1.78	1.89	3.37e-02	1.42e-02	23	21
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - foxo mediated transcription of oxidative stress metabolic and neuronal genes	down-up	-1.84	1.87	1.23e-02	1.61e-02	30	23
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - metallothioneins bind metals	down-up	-1.98	1.88	2.85e-03	1.77e-02	9	9
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - plasma lipoprotein remodeling	down-up	-1.69	1.9	4.37e-02	1.83e-02	32	26
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - focal adhesion	down-up	-1.53	1.51	3.34e-03	1.98e-02	195	184
Breast cancer	Alzheimer's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.89	1.82	9.63e-03	2.14e-02	26	24
Breast cancer	Alzheimer's disease	Canonical Pathways	pid - integrin4 pathway	down-up	-1.88	1.81	1.37e-02	2.16e-02	11	11
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - drug metabolism cytochrome p450	down-up	-2.31	1.67	1.35e-06	2.18e-02	57	46
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear receptor transcription pathway	down-up	-1.81	1.62	4.36e-03	2.21e-02	51	50
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by leptin	down-up	-1.94	1.81	7.04e-03	2.83e-02	11	10
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	1.9	-2.64	3.25e-04	5.07e-09	68	60
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.6	-2.17	4.93e-04	5.07e-09	289	237
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.23	-2.6	3.08e-07	5.07e-09	65	62
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.87	-2.65	3.34e-03	5.07e-09	50	48
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.69	-2.16	6.20e-09	5.07e-09	272	234
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - class i mhc mediated antigen processing presentation	up-down	1.43	-2.19	7.20e-03	5.07e-09	357	261
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.76	-2.72	7.91e-03	5.07e-09	58	51
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.75	-2.69	8.07e-03	5.07e-09	57	53
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.51	-2.47	6.20e-09	5.07e-09	123	113
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.83	-2.66	3.36e-03	5.07e-09	61	54
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	1.9	-2.45	2.90e-07	5.07e-09	221	197
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	2.06	-2.51	1.57e-07	5.07e-09	127	113
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - membrane trafficking	up-down	1.29	-1.91	2.32e-02	5.07e-09	605	482
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	up-down	1.71	-2.2	3.28e-08	5.07e-09	618	508
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	1.81	-2.76	6.44e-04	5.07e-09	92	61
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2.08	-2.26	7.78e-09	5.07e-09	187	163
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.38	-2.28	6.20e-09	5.07e-09	222	185
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	1.71	-2.85	1.37e-02	5.07e-09	52	50
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.18	-2.68	3.55e-07	5.07e-09	68	65
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.72	-2.85	4.67e-03	5.07e-09	64	55
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.33	-2.35	6.20e-09	5.07e-09	179	152
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.19	-2.7	1.57e-07	5.07e-09	86	77
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	1.9	-2.54	4.93e-04	5.07e-09	71	66
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.05	-2.6	6.63e-05	5.32e-09	56	52
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.67	-2.6	1.93e-02	6.93e-09	52	49
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	1.97	-2.64	6.34e-04	7.66e-09	41	39
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	1.83	-2.57	3.00e-03	8.12e-09	54	51
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.41	-2.48	6.20e-09	1.16e-08	82	78
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	1.91	-2.63	1.37e-03	1.37e-08	47	43
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.46	-1.65	2.93e-07	2.07e-08	1328	1021
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.23	-2.49	9.80e-08	2.21e-08	82	73
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.03	-2.51	8.78e-05	2.48e-08	58	57
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.63	-2.48	1.99e-02	5.04e-08	72	67
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - organelle biogenesis and maintenance	up-down	1.37	-2.1	3.11e-02	7.19e-08	282	222
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.71	-2.39	3.59e-03	7.19e-08	82	76
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	1.91	-2.49	9.29e-04	7.39e-08	54	51
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - asymmetric localization of pcp proteins	up-down	1.65	-2.47	3.02e-02	7.92e-08	60	56
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.6	-2.22	6.20e-09	9.31e-08	152	137
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dectin 1 mediated noncanonical nf kb signaling	up-down	1.84	-2.46	1.94e-03	1.18e-07	59	57
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.89	-2.45	1.46e-03	1.96e-07	53	51
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.32	-2.2	6.20e-09	5.17e-07	157	140
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	1.89	-2.31	2.08e-04	5.78e-07	83	77
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - abc family proteins mediated transport	up-down	1.46	-2.28	4.46e-02	1.00e-06	99	84
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - downstream signaling events of b cell receptor bcr	up-down	1.54	-2.32	4.00e-02	1.56e-06	78	73
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	2.44	-1.84	6.20e-09	1.80e-06	377	316
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.61	-1.7	6.20e-09	1.81e-06	628	534
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - uch proteinases	up-down	2.03	-2.25	2.28e-05	1.99e-06	90	76
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	2.06	-2.31	2.45e-05	2.00e-06	65	61
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - processing of capped intron containing pre mrna	up-down	1.93	-2.01	1.67e-07	2.11e-06	228	188
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - transcription coupled nucleotide excision repair tc ner	up-down	1.7	-2.3	8.33e-03	2.86e-06	77	69
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	1.87	-2.23	1.60e-04	3.27e-06	108	95
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - fceri mediated nf kb activation	up-down	1.73	-2.27	3.58e-03	6.88e-06	80	71
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	1.76	-2.1	4.93e-04	7.24e-06	142	126
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	1.79	-2.38	9.83e-03	1.01e-05	39	32
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - transport to the golgi and subsequent modification	up-down	1.43	-2.02	4.33e-02	1.16e-05	176	151
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.6	-1.7	6.20e-09	1.21e-05	518	444
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular responses to external stimuli	up-down	1.33	-1.65	1.61e-02	3.11e-05	550	475
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - pten regulation	up-down	1.5	-2.05	2.73e-02	4.83e-05	135	118
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.87	-2.11	5.76e-05	5.04e-05	127	104
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	1.73	-2.3	1.92e-02	5.35e-05	38	28
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.32	-1.93	6.20e-09	6.43e-05	146	138
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mhc class ii antigen presentation	up-down	1.85	-2.03	2.47e-04	6.46e-05	115	97
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing	up-down	1.77	-1.91	1.53e-04	8.89e-05	180	147
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.83	-2.11	6.73e-04	1.23e-04	82	74
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - infectious disease	up-down	1.37	-1.54	4.36e-03	2.58e-04	675	582
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - ub specific processing proteases	up-down	1.74	-1.85	1.09e-04	2.58e-04	179	160
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.61	-1.82	2.13e-03	3.65e-04	194	157
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - deubiquitination	up-down	1.7	-1.76	4.79e-05	3.66e-04	256	217
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing	up-down	2.09	-1.95	9.31e-07	4.38e-04	105	84
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen processing cross presentation	up-down	1.79	-1.97	9.05e-04	4.68e-04	95	82
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cilium assembly	up-down	1.54	-1.8	7.38e-03	6.01e-04	192	147
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dual incision in tc ner	up-down	1.63	-2.03	1.70e-02	6.07e-04	64	56
Breast cancer	Alzheimer's disease	Canonical Pathways	kegg - spliceosome	up-down	1.75	-1.88	1.57e-03	8.97e-04	115	97
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - viral messenger rna synthesis	up-down	1.97	-2.03	5.75e-04	1.19e-03	43	38
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.68	-1.91	4.64e-03	1.21e-03	96	88
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - rrna modification in the nucleus and cytosol	up-down	1.77	-2.01	5.99e-03	1.44e-03	56	47
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.37	-1.83	6.20e-09	1.78e-03	107	86
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.39	-1.64	6.20e-09	1.89e-03	305	254
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - adaptive immune system	up-down	1.57	-1.47	9.56e-07	1.90e-03	729	567
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - mrna splicing minor pathway	up-down	1.77	-2.04	9.41e-03	2.09e-03	51	43
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - snrnp assembly	up-down	2.17	-1.95	8.14e-06	2.35e-03	51	44
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - disorders of transmembrane transporters	up-down	1.59	-1.71	3.71e-03	3.42e-03	170	147
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	1.75	-1.57	1.16e-06	4.27e-03	351	291
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - biosynthesis of the n glycan precursor dolichol lipid - linked oligosaccharide llo and transfer to a nascent protein	up-down	1.73	-1.86	5.69e-03	4.45e-03	72	54
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - folding of actin by cct tric	up-down	1.69	-1.98	3.37e-02	4.50e-03	9	9
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to heat stress	up-down	1.57	-1.81	1.82e-02	5.49e-03	97	83
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of hsf1 mediated heat shock response	up-down	1.73	-1.82	4.39e-03	5.66e-03	78	67
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - antiviral mechanism by ifn stimulated genes	up-down	2.12	-1.81	2.49e-06	6.21e-03	77	70
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.1	-1.8	1.56e-06	6.27e-03	93	75
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - trna processing in the nucleus	up-down	2.06	-1.88	7.80e-05	6.43e-03	57	46
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of plk1 activity at g2 m transition	up-down	1.81	-1.82	9.36e-04	6.43e-03	86	74
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - ns1 mediated effects on host pathways	up-down	2.12	-1.88	5.10e-05	7.78e-03	39	34
Breast cancer	Alzheimer's disease	Canonical Pathways	reactome - glucose metabolism	up-down	1.84	-1.72	6.85e-04	8.48e-03	91	82
