disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Lung cancer	Alzheimer's disease	Gene Ontology	cell substrate junction	down-up	-1.95	1.48	2.13e-08	3.23e-03	336	352
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of phosphatidylinositol 3 kinase signaling	down-up	-1.86	1.76	6.95e-04	3.38e-03	106	109
Lung cancer	Alzheimer's disease	Gene Ontology	enzyme linked receptor protein signaling pathway	down-up	-1.76	1.33	8.56e-09	3.48e-03	864	827
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell killing	down-up	-1.65	1.95	3.98e-02	3.53e-03	54	52
Lung cancer	Alzheimer's disease	Gene Ontology	lipid localization	down-up	-1.48	1.51	4.24e-03	3.56e-03	329	295
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine secretion	down-up	-1.85	1.76	1.57e-03	3.71e-03	111	109
Lung cancer	Alzheimer's disease	Gene Ontology	leukocyte mediated immunity	down-up	-2.01	1.33	8.56e-09	3.74e-03	624	622
Lung cancer	Alzheimer's disease	Gene Ontology	immune response regulating signaling pathway	down-up	-1.63	1.43	4.70e-05	3.82e-03	443	438
Lung cancer	Alzheimer's disease	Gene Ontology	activating transcription factor binding	down-up	-1.72	1.84	1.26e-02	3.85e-03	72	71
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of interferon gamma production	down-up	-1.73	1.96	1.85e-02	4.27e-03	55	50
Lung cancer	Alzheimer's disease	Gene Ontology	macrophage activation	down-up	-2.48	1.82	2.33e-07	4.41e-03	72	72
Lung cancer	Alzheimer's disease	Gene Ontology	astrocyte differentiation	down-up	-1.73	1.84	1.41e-02	4.44e-03	67	65
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte migration	down-up	-1.96	1.65	1.59e-05	4.48e-03	166	164
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of alpha beta t cell activation	down-up	-1.92	1.91	3.32e-03	4.54e-03	53	52
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune response	down-up	-1.79	1.67	1.61e-03	4.58e-03	118	120
Lung cancer	Alzheimer's disease	Gene Ontology	organ growth	down-up	-1.45	1.64	4.47e-02	4.66e-03	157	149
Lung cancer	Alzheimer's disease	Gene Ontology	cell cell junction	down-up	-1.62	1.45	9.01e-05	4.73e-03	426	379
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of inflammatory response	down-up	-1.74	1.71	4.50e-03	4.73e-03	115	112
Lung cancer	Alzheimer's disease	Gene Ontology	cell matrix adhesion	down-up	-1.65	1.58	2.22e-03	4.96e-03	190	187
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of lymphocyte mediated immunity	down-up	-1.88	2	2.05e-02	5.06e-03	26	31
Lung cancer	Alzheimer's disease	Gene Ontology	myeloid leukocyte activation	down-up	-2.2	1.35	8.56e-09	5.15e-03	521	528
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of response to cytokine stimulus	down-up	-1.6	1.69	1.11e-02	5.18e-03	139	138
Lung cancer	Alzheimer's disease	Gene Ontology	semi lunar valve development	down-up	-2.01	2.03	3.96e-03	5.23e-03	32	32
Lung cancer	Alzheimer's disease	Gene Ontology	renal system process	down-up	-1.81	1.74	1.35e-03	5.31e-03	104	104
Lung cancer	Alzheimer's disease	Gene Ontology	cell junction assembly	down-up	-1.74	1.51	2.23e-04	5.48e-03	210	206
Lung cancer	Alzheimer's disease	Gene Ontology	myeloid cell development	down-up	-1.61	1.88	4.36e-02	5.59e-03	62	58
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of lipid localization	down-up	-1.88	1.98	8.44e-03	5.71e-03	37	37
Lung cancer	Alzheimer's disease	Gene Ontology	interferon gamma mediated signaling pathway	down-up	-1.6	1.73	4.71e-02	5.79e-03	62	66
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of macrophage derived foam cell differentiation	down-up	-2.05	2.08	2.43e-03	6.04e-03	28	28
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cytosolic calcium ion concentration	down-up	-1.72	1.49	2.62e-05	6.56e-03	312	304
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cd4 positive alpha beta t cell activation	down-up	-2.05	1.93	1.87e-03	6.73e-03	47	46
Lung cancer	Alzheimer's disease	Gene Ontology	muscle cell differentiation	down-up	-1.55	1.44	1.90e-03	6.74e-03	292	278
Lung cancer	Alzheimer's disease	Gene Ontology	t helper 1 type immune response	down-up	-1.96	1.97	6.11e-03	6.84e-03	36	35
Lung cancer	Alzheimer's disease	Gene Ontology	t cell mediated immunity	down-up	-1.91	1.69	6.17e-04	7.07e-03	86	87
Lung cancer	Alzheimer's disease	Gene Ontology	g protein coupled receptor signaling pathway	down-up	-1.25	1.3	1.64e-02	7.10e-03	847	726
Lung cancer	Alzheimer's disease	Gene Ontology	actin filament based process	down-up	-2.11	1.31	8.56e-09	7.12e-03	625	589
Lung cancer	Alzheimer's disease	Gene Ontology	extracellular matrix assembly	down-up	-2.12	1.93	1.54e-03	7.24e-03	34	34
Lung cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein kinase activity	down-up	-1.82	1.77	5.99e-03	7.24e-03	69	72
Lung cancer	Alzheimer's disease	Gene Ontology	endocardial cushion morphogenesis	down-up	-1.97	1.95	6.61e-03	7.37e-03	35	31
Lung cancer	Alzheimer's disease	Gene Ontology	mononuclear cell migration	down-up	-1.99	1.7	8.13e-04	7.42e-03	74	74
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of t helper 1 type immune response	down-up	-1.79	2.01	4.14e-02	7.52e-03	21	21
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of phosphorylation	down-up	-1.63	1.21	8.56e-09	7.64e-03	1327	1244
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of epithelial to mesenchymal transition	down-up	-1.66	1.91	4.28e-02	7.72e-03	44	41
Lung cancer	Alzheimer's disease	Gene Ontology	response to transforming growth factor beta	down-up	-1.77	1.57	1.60e-04	7.72e-03	199	197
Lung cancer	Alzheimer's disease	Gene Ontology	in utero embryonic development	down-up	-1.48	1.47	3.83e-03	7.87e-03	327	300
Lung cancer	Alzheimer's disease	Gene Ontology	leukocyte mediated cytotoxicity	down-up	-1.91	1.75	1.14e-03	7.90e-03	82	82
Lung cancer	Alzheimer's disease	Gene Ontology	foam cell differentiation	down-up	-1.96	1.98	6.12e-03	7.95e-03	33	32
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of alpha beta t cell activation	down-up	-1.86	2.05	2.31e-02	8.23e-03	25	28
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cytokine production involved in immune response	down-up	-2.27	1.71	1.51e-05	8.54e-03	70	75
Lung cancer	Alzheimer's disease	Gene Ontology	gliogenesis	down-up	-1.4	1.51	2.42e-02	8.58e-03	250	239
Lung cancer	Alzheimer's disease	Gene Ontology	lipid storage	down-up	-1.95	1.81	2.78e-03	8.61e-03	55	54
Lung cancer	Alzheimer's disease	Gene Ontology	growth	down-up	-1.38	1.27	1.15e-03	8.66e-03	824	770
Lung cancer	Alzheimer's disease	Gene Ontology	cellular response to endogenous stimulus	down-up	-1.61	1.22	8.56e-09	8.78e-03	1195	1142
Lung cancer	Alzheimer's disease	Gene Ontology	cell activation involved in immune response	down-up	-2.01	1.31	8.56e-09	8.80e-03	567	566
Lung cancer	Alzheimer's disease	Gene Ontology	production of molecular mediator of immune response	down-up	-1.66	1.55	2.72e-03	8.91e-03	173	172
Lung cancer	Alzheimer's disease	Gene Ontology	sterol homeostasis	down-up	-1.8	1.74	7.32e-03	9.08e-03	69	65
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of myeloid leukocyte differentiation	down-up	-1.68	1.7	1.72e-02	9.40e-03	100	93
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of lipid storage	down-up	-1.92	1.89	8.44e-03	9.89e-03	36	36
Lung cancer	Alzheimer's disease	Gene Ontology	response to endogenous stimulus	down-up	-1.58	1.22	8.56e-09	9.95e-03	1416	1363
Lung cancer	Alzheimer's disease	Gene Ontology	cytokine production involved in immune response	down-up	-2.22	1.7	4.47e-06	1.00e-02	89	93
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of lipid storage	down-up	-1.83	1.98	3.60e-02	1.04e-02	19	18
Lung cancer	Alzheimer's disease	Gene Ontology	astrocyte development	down-up	-1.83	1.91	1.53e-02	1.07e-02	34	35
Lung cancer	Alzheimer's disease	Gene Ontology	aortic valve development	down-up	-2.12	1.98	1.21e-03	1.07e-02	28	27
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 6 biosynthetic process	down-up	-2.13	1.99	1.77e-03	1.09e-02	22	19
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of systemic arterial blood pressure by renin angiotensin	down-up	-1.79	1.94	3.42e-02	1.09e-02	25	25
Lung cancer	Alzheimer's disease	Gene Ontology	phosphatidylinositol 3 kinase signaling	down-up	-1.82	1.66	1.43e-03	1.12e-02	129	130
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of pathway restricted smad protein phosphorylation	down-up	-1.66	1.81	4.99e-02	1.15e-02	40	42
Lung cancer	Alzheimer's disease	Gene Ontology	apoptotic cell clearance	down-up	-1.83	1.86	1.95e-02	1.21e-02	39	36
Lung cancer	Alzheimer's disease	Gene Ontology	response to hormone	down-up	-1.6	1.25	3.24e-07	1.23e-02	845	822
Lung cancer	Alzheimer's disease	Gene Ontology	epithelial to mesenchymal transition involved in endocardial cushion formation	down-up	-1.9	1.9	2.82e-02	1.24e-02	17	16
Lung cancer	Alzheimer's disease	Gene Ontology	renal system vasculature development	down-up	-2.44	1.91	4.80e-05	1.25e-02	24	25
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of calcium ion transport	down-up	-1.79	1.49	1.26e-04	1.34e-02	215	200
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte mediated cytotoxicity	down-up	-1.75	1.84	2.94e-02	1.37e-02	42	41
Lung cancer	Alzheimer's disease	Gene Ontology	platelet activation	down-up	-2.14	1.57	8.28e-07	1.43e-02	141	136
Lung cancer	Alzheimer's disease	Gene Ontology	response to mechanical stimulus	down-up	-1.66	1.55	2.21e-03	1.45e-02	184	180
Lung cancer	Alzheimer's disease	Gene Ontology	adaptive thermogenesis	down-up	-1.95	1.54	3.63e-05	1.47e-02	140	137
Lung cancer	Alzheimer's disease	Gene Ontology	epithelial to mesenchymal transition	down-up	-1.52	1.64	2.06e-02	1.53e-02	117	104
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of blood vessel endothelial cell migration	down-up	-2.21	1.85	1.18e-04	1.54e-02	48	48
Lung cancer	Alzheimer's disease	Gene Ontology	metal ion homeostasis	down-up	-1.54	1.3	6.10e-05	1.57e-02	563	538
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein metabolic process	down-up	-1.55	1.2	8.56e-09	1.58e-02	1394	1327
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 1 production	down-up	-2.22	1.64	3.88e-06	1.61e-02	83	76
Lung cancer	Alzheimer's disease	Gene Ontology	renal system process involved in regulation of systemic arterial blood pressure	down-up	-1.92	1.92	1.48e-02	1.62e-02	22	24
Lung cancer	Alzheimer's disease	Gene Ontology	ameboidal type cell migration	down-up	-1.96	1.41	8.72e-09	1.66e-02	338	331
Lung cancer	Alzheimer's disease	Gene Ontology	sarcolemma	down-up	-1.99	1.53	4.46e-05	1.68e-02	120	115
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of response to wounding	down-up	-1.69	1.54	2.43e-03	1.70e-02	148	146
Lung cancer	Alzheimer's disease	Gene Ontology	striated muscle cell proliferation	down-up	-1.73	1.77	1.88e-02	1.77e-02	61	58
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of endothelial cell differentiation	down-up	-2.33	1.9	1.25e-04	1.82e-02	27	29
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of t cell mediated immunity	down-up	-2.08	1.72	4.26e-04	1.87e-02	60	62
Lung cancer	Alzheimer's disease	Gene Ontology	ventricular septum development	down-up	-1.75	1.76	1.43e-02	1.91e-02	65	59
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein kinase b signaling	down-up	-1.77	1.54	1.27e-03	1.92e-02	141	142
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of epithelial to mesenchymal transition	down-up	-1.59	1.64	4.98e-02	1.96e-02	74	65
Lung cancer	Alzheimer's disease	Gene Ontology	endothelial cell proliferation	down-up	-2.08	1.53	1.60e-05	2.03e-02	121	120
Lung cancer	Alzheimer's disease	Gene Ontology	chemokine production	down-up	-1.94	1.62	1.75e-03	2.03e-02	73	75
Lung cancer	Alzheimer's disease	Gene Ontology	bone cell development	down-up	-1.74	1.81	4.36e-02	2.06e-02	31	31
Lung cancer	Alzheimer's disease	Gene Ontology	actin cytoskeleton	down-up	-1.86	1.34	2.52e-08	2.10e-02	419	391
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of defense response	down-up	-1.48	1.34	2.03e-03	2.12e-02	408	389
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of response to biotic stimulus	down-up	-1.4	1.33	1.51e-02	2.12e-02	412	396
Lung cancer	Alzheimer's disease	Gene Ontology	response to corticosteroid	down-up	-1.44	1.49	4.40e-02	2.16e-02	148	143
Lung cancer	Alzheimer's disease	Gene Ontology	response to interleukin 18	down-up	-1.96	1.87	7.28e-03	2.18e-02	9	9
Lung cancer	Alzheimer's disease	Gene Ontology	developmental growth	down-up	-1.38	1.28	2.44e-03	2.26e-02	567	530
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of dna binding transcription factor activity	down-up	-1.57	1.36	2.25e-04	2.29e-02	362	336
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of myeloid leukocyte mediated immunity	down-up	-2.15	1.79	4.75e-04	2.29e-02	45	48
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cold induced thermogenesis	down-up	-1.83	1.56	1.70e-03	2.33e-02	86	87
Lung cancer	Alzheimer's disease	Gene Ontology	phosphatidylinositol 3 4 5 trisphosphate binding	down-up	-1.78	1.79	2.91e-02	2.35e-02	32	31
Lung cancer	Alzheimer's disease	Gene Ontology	response to organic cyclic compound	down-up	-1.37	1.24	1.33e-03	2.35e-02	820	811
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of intracellular signal transduction	down-up	-1.62	1.18	8.56e-09	2.38e-02	1511	1400
Lung cancer	Alzheimer's disease	Gene Ontology	response to oxygen containing compound	down-up	-1.55	1.2	8.56e-09	2.38e-02	1410	1376
Lung cancer	Alzheimer's disease	Gene Ontology	leukocyte adhesion to vascular endothelial cell	down-up	-1.84	1.79	2.31e-02	2.43e-02	35	35
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of phagocytosis engulfment	down-up	-1.81	1.85	3.79e-02	2.48e-02	13	12
Lung cancer	Alzheimer's disease	Gene Ontology	heparin binding	down-up	-1.55	1.51	2.23e-02	2.49e-02	145	132
Lung cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta receptor binding	down-up	-1.83	1.79	1.96e-02	2.49e-02	39	40
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of myeloid cell differentiation	down-up	-1.64	1.67	4.06e-02	2.50e-02	67	69
Lung cancer	Alzheimer's disease	Gene Ontology	neuroinflammatory response	down-up	-2.16	1.67	2.30e-04	2.55e-02	53	56
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of endothelial cell proliferation	down-up	-2.11	1.63	8.27e-05	2.58e-02	79	78
Lung cancer	Alzheimer's disease	Gene Ontology	lipopolysaccharide mediated signaling pathway	down-up	-2.2	1.72	1.64e-04	2.61e-02	49	50
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of wound healing	down-up	-1.69	1.72	2.41e-02	2.61e-02	50	50
Lung cancer	Alzheimer's disease	Gene Ontology	glycosaminoglycan binding	down-up	-1.51	1.5	1.33e-02	2.61e-02	195	180
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of blood pressure	down-up	-1.85	1.45	8.97e-05	2.65e-02	161	161
Lung cancer	Alzheimer's disease	Gene Ontology	ventricular trabecula myocardium morphogenesis	down-up	-2.1	1.81	6.36e-03	2.65e-02	16	14
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of chemotaxis	down-up	-1.9	1.54	1.84e-04	2.80e-02	117	119
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of wound healing	down-up	-1.71	1.58	2.63e-02	2.81e-02	66	65
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of peptide secretion	down-up	-1.55	1.31	5.12e-04	2.81e-02	408	391
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 1 beta production	down-up	-2.28	1.64	1.13e-05	2.82e-02	72	68
Lung cancer	Alzheimer's disease	Gene Ontology	smooth muscle cell differentiation	down-up	-1.98	1.68	1.92e-03	2.86e-02	46	43
Lung cancer	Alzheimer's disease	Gene Ontology	response to laminar fluid shear stress	down-up	-2.16	1.81	9.95e-04	2.95e-02	12	13
Lung cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta activated receptor activity	down-up	-2.13	1.83	1.92e-03	2.95e-02	11	11
Lung cancer	Alzheimer's disease	Gene Ontology	glial cell activation	down-up	-2.17	1.68	3.65e-04	3.12e-02	41	45
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of response to external stimulus	down-up	-1.63	1.36	2.76e-04	3.19e-02	307	287
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell substrate adhesion	down-up	-1.84	1.42	8.97e-05	3.21e-02	175	173
Lung cancer	Alzheimer's disease	Gene Ontology	signal transduction by protein phosphorylation	down-up	-1.55	1.23	6.58e-07	3.26e-02	789	768
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte chemotaxis	down-up	-1.68	1.55	1.06e-02	3.32e-02	96	98
Lung cancer	Alzheimer's disease	Gene Ontology	plasma membrane protein complex	down-up	-1.27	1.29	4.91e-02	3.33e-02	485	441
Lung cancer	Alzheimer's disease	Gene Ontology	transforming growth factor beta receptor signaling pathway	down-up	-1.76	1.45	1.03e-03	3.35e-02	150	148
Lung cancer	Alzheimer's disease	Gene Ontology	vascular endothelial growth factor signaling pathway	down-up	-1.75	1.79	3.84e-02	3.54e-02	33	30
Lung cancer	Alzheimer's disease	Gene Ontology	pathway restricted smad protein phosphorylation	down-up	-1.71	1.65	2.41e-02	3.57e-02	54	54
Lung cancer	Alzheimer's disease	Gene Ontology	p38mapk cascade	down-up	-1.79	1.71	3.37e-02	3.58e-02	31	35
Lung cancer	Alzheimer's disease	Gene Ontology	endocardial cushion formation	down-up	-1.97	1.77	1.33e-02	3.77e-02	24	21
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of adaptive immune response	down-up	-1.68	1.72	4.69e-02	3.79e-02	34	38
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 6 biosynthetic process	down-up	-1.87	1.76	3.21e-02	3.87e-02	14	14
Lung cancer	Alzheimer's disease	Gene Ontology	endothelial cell migration	down-up	-2.34	1.45	8.56e-09	3.89e-02	176	174
Lung cancer	Alzheimer's disease	Gene Ontology	astrocyte activation	down-up	-2	1.79	1.03e-02	3.96e-02	18	19
Lung cancer	Alzheimer's disease	Gene Ontology	cell cell junction assembly	down-up	-1.49	1.51	3.06e-02	4.02e-02	117	106
Lung cancer	Alzheimer's disease	Gene Ontology	cardiac muscle tissue development	down-up	-1.71	1.43	4.75e-04	4.04e-02	181	177
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of leukocyte degranulation	down-up	-2.09	1.68	2.24e-03	4.10e-02	36	41
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cd4 positive alpha beta t cell activation	down-up	-1.8	1.7	3.69e-02	4.22e-02	30	31
Lung cancer	Alzheimer's disease	Gene Ontology	axonemal dynein complex	down-up	-2.34	1.76	1.45e-04	4.35e-02	15	8
Lung cancer	Alzheimer's disease	Gene Ontology	ventricular septum morphogenesis	down-up	-1.91	1.67	1.14e-02	4.42e-02	39	35
Lung cancer	Alzheimer's disease	Gene Ontology	blood vessel endothelial cell migration	down-up	-2.46	1.53	8.56e-09	4.43e-02	103	101
Lung cancer	Alzheimer's disease	Gene Ontology	interleukin 18 mediated signaling pathway	down-up	-2.04	1.78	1.90e-03	4.50e-02	7	7
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of leukocyte mediated immunity	down-up	-1.93	1.5	4.82e-04	4.64e-02	109	106
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine secretion	down-up	-1.65	1.66	4.23e-02	4.64e-02	48	49
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of production of molecular mediator of immune response	down-up	-1.87	1.56	1.07e-03	4.74e-02	115	118
Lung cancer	Alzheimer's disease	Gene Ontology	pharyngeal arch artery morphogenesis	down-up	-1.85	1.77	2.07e-02	4.79e-02	8	7
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of endothelial cell differentiation	down-up	-1.99	1.73	1.16e-02	4.91e-02	14	15
Lung cancer	Alzheimer's disease	Gene Ontology	pinocytosis	down-up	-1.8	1.69	3.84e-02	4.94e-02	21	16
Lung cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell death	down-up	-1.55	1.23	4.08e-05	4.97e-02	588	576
Lung cancer	Alzheimer's disease	Gene Ontology	negative regulation of growth	down-up	-1.58	1.42	4.18e-03	4.99e-02	203	204
Lung cancer	Alzheimer's disease	Gene Ontology	aerobic respiration	up-down	1.73	-2.9	1.07e-02	5.63e-09	67	68
Lung cancer	Alzheimer's disease	Gene Ontology	amide biosynthetic process	up-down	1.71	-2.19	1.05e-07	5.63e-09	626	566
Lung cancer	Alzheimer's disease	Gene Ontology	anaphase promoting complex dependent catabolic process	up-down	2.07	-2.58	7.91e-05	5.63e-09	65	67
Lung cancer	Alzheimer's disease	Gene Ontology	atp metabolic process	up-down	1.54	-2.61	8.48e-03	5.63e-09	227	227
Lung cancer	Alzheimer's disease	Gene Ontology	atp synthesis coupled electron transport	up-down	1.6	-3.08	3.79e-02	5.63e-09	64	62
Lung cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on rna	up-down	2.27	-2.15	8.56e-09	5.63e-09	311	257
Lung cancer	Alzheimer's disease	Gene Ontology	cellular amide metabolic process	up-down	1.59	-1.91	1.05e-06	5.63e-09	841	770
Lung cancer	Alzheimer's disease	Gene Ontology	cellular respiration	up-down	1.64	-3.05	5.05e-03	5.63e-09	146	132
Lung cancer	Alzheimer's disease	Gene Ontology	envelope	up-down	1.44	-2.48	2.08e-04	5.63e-09	969	826
Lung cancer	Alzheimer's disease	Gene Ontology	generation of precursor metabolites and energy	up-down	1.42	-2.3	1.07e-02	5.63e-09	421	412
Lung cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane protein complex	up-down	1.83	-3.24	2.59e-03	5.63e-09	94	80
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial envelope	up-down	1.75	-2.76	4.04e-08	5.63e-09	597	488
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial gene expression	up-down	2.47	-2.89	8.56e-09	5.63e-09	144	109
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial matrix	up-down	2.23	-2.5	8.56e-09	5.63e-09	396	343
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial protein complex	up-down	2.41	-3.42	8.56e-09	5.63e-09	203	168
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial translation	up-down	2.56	-2.91	8.56e-09	5.63e-09	121	92
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrial translational termination	up-down	2.35	-2.71	4.61e-08	5.63e-09	80	58
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrion	up-down	1.76	-2.44	8.56e-09	5.63e-09	1288	1099
Lung cancer	Alzheimer's disease	Gene Ontology	mitochondrion organization	up-down	1.37	-2.63	2.68e-02	5.63e-09	418	374
Lung cancer	Alzheimer's disease	Gene Ontology	ncrna metabolic process	up-down	2.29	-2.18	8.56e-09	5.63e-09	378	313
Lung cancer	Alzheimer's disease	Gene Ontology	ncrna processing	up-down	2.31	-2.13	8.56e-09	5.63e-09	306	264
Lung cancer	Alzheimer's disease	Gene Ontology	organellar ribosome	up-down	2.43	-2.77	8.56e-09	5.63e-09	78	56
Lung cancer	Alzheimer's disease	Gene Ontology	organelle inner membrane	up-down	1.84	-3.05	1.08e-07	5.63e-09	432	340
Lung cancer	Alzheimer's disease	Gene Ontology	organonitrogen compound biosynthetic process	up-down	1.49	-1.72	9.18e-07	5.63e-09	1441	1277
Lung cancer	Alzheimer's disease	Gene Ontology	oxidative phosphorylation	up-down	1.7	-3.09	1.03e-02	5.63e-09	103	98
Lung cancer	Alzheimer's disease	Gene Ontology	oxidoreductase complex	up-down	1.84	-2.78	1.26e-03	5.63e-09	84	77
Lung cancer	Alzheimer's disease	Gene Ontology	peptidase complex	up-down	1.88	-2.57	2.28e-03	5.63e-09	74	71
Lung cancer	Alzheimer's disease	Gene Ontology	peptide biosynthetic process	up-down	1.77	-2.15	5.80e-08	5.63e-09	509	461
Lung cancer	Alzheimer's disease	Gene Ontology	peptide metabolic process	up-down	1.68	-1.95	8.90e-07	5.63e-09	624	576
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex	up-down	1.96	-2.11	8.56e-09	5.63e-09	527	480
Lung cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex biogenesis	up-down	2.15	-2.33	8.56e-09	5.63e-09	332	315
Lung cancer	Alzheimer's disease	Gene Ontology	ribosome biogenesis	up-down	2.25	-2.23	8.56e-09	5.63e-09	228	211
Lung cancer	Alzheimer's disease	Gene Ontology	rna binding	up-down	1.89	-1.84	8.56e-09	5.63e-09	1294	1178
Lung cancer	Alzheimer's disease	Gene Ontology	rna processing	up-down	1.81	-1.83	8.56e-09	5.63e-09	730	653
Lung cancer	Alzheimer's disease	Gene Ontology	translational elongation	up-down	2.14	-2.73	2.47e-06	5.63e-09	114	90
Lung cancer	Alzheimer's disease	Gene Ontology	translational termination	up-down	2.33	-2.76	9.68e-08	5.63e-09	94	72
Lung cancer	Alzheimer's disease	Gene Ontology	trna metabolic process	up-down	2.25	-2.47	8.56e-09	5.63e-09	156	126
Lung cancer	Alzheimer's disease	Gene Ontology	endopeptidase complex	up-down	2	-2.61	7.91e-04	5.80e-09	56	55
Lung cancer	Alzheimer's disease	Gene Ontology	ribosome	up-down	2.2	-2.33	8.56e-09	7.59e-09	162	149
Lung cancer	Alzheimer's disease	Gene Ontology	cellular amino acid metabolic process	up-down	2.12	-2.11	8.56e-09	7.85e-09	283	257
Lung cancer	Alzheimer's disease	Gene Ontology	cellular protein complex disassembly	up-down	1.55	-2.27	7.75e-03	9.23e-09	188	160
Lung cancer	Alzheimer's disease	Gene Ontology	ribosomal subunit	up-down	2.18	-2.35	5.45e-07	1.83e-08	124	121
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle g2 m phase transition	up-down	1.96	-2.18	2.59e-06	3.66e-08	176	173
Lung cancer	Alzheimer's disease	Gene Ontology	inner mitochondrial membrane organization	up-down	1.87	-2.58	1.19e-02	5.65e-08	38	31
Lung cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amino acid metabolic process	up-down	1.81	-2.56	6.53e-03	6.99e-08	53	52
Lung cancer	Alzheimer's disease	Gene Ontology	catalytic activity acting on a trna	up-down	2.27	-2.42	7.25e-08	8.71e-08	105	83
